,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
694,SKU-3868,SISKIYOU,BEAR,2007-08-13,2007-08-17,CDF,841.0,EQUIP. USE,2007,2007,0.003501146927441748
695,LNU-5933,YOLO,HWY 128,2007-08-14,2007-08-15,CDF,400.0,SMOKING,2007,2007,0.001665230405441973
696,TCU-7609,STANISLAUS,DUNTON,2007-08-16,2007-08-16,CDF,540.0,EQUIP. USE,2007,2007,0.0022480610473466635
697,SBC-6785,SANTA BARBARA,CEMETARY,2007-08-20,2007-08-22,CDF,450.0,UI,2007,2007,0.0018733842061222196
698,SQF-2842,TULARE,VISTA,2007-08-22,2007-08-26,USFS,420.0,UI,2007,2007,0.0017484919257140716
699,SQF-2947,TULARE,GROUSE,2007-08-27,2007-09-08,USFS,1022.0,LIGHTNING,2007,2007,0.004254663685904241
700,SHF-1882,TRINITY,WALLOW,2007-08-29,2007-09-03,USFS,1440.0,UI,2007,2007,0.005994829459591102
701,SHF-1912,TEHAMA,LAZY,2007-08-29,2007-09-09,USFS,599.0,LIGHTNING,2007,2007,0.0024936825321493546
702,BEU-3537,SAN BENITO,QUIEN,2007-08-30,2007-09-02,CDF,486.0,LIGHTNING,2007,2007,0.002023254942611997
703,ANF-3631,LOS ANGELES,NORTH,2007-09-02,2007-09-08,USFS,2200.0,LIGHTNING,2007,2007,0.009158767229930852
704,PNF-670,PLUMAS,MOONLIGHT,2007-09-03,2007-09-15,USFS,64997.0,UI,2007,2007,0.2705874516562798
705,SCU-5214,SANTA CLARA,LICK,2007-09-03,2007-09-11,CDF,47760.0,DEBRIS,2007,2007,0.19882851040977156
706,YNP-3927,TUOLUMNE,BALD,2007-09-06,2007-09-10,NPS,425.0,LIGHTNING,2007,2007,0.0017693073057820962
707,CNF-2463,SAN DIEGO,PINE,2007-09-12,2007-09-16,USFS,2170.0,HUMAN,2007,2007,0.009033874949522703
708,BDF-9435,SAN BERNARDINO,BUTLER 2,2007-09-14,2007-10-01,USFS,14039.0,UI,2007,2007,0.05844542415499965
709,MVU-9233,SAN DIEGO,ANGEL,2007-09-15,2007-09-21,CDF,837.0,CAMPFIRE,2007,2007,0.0034844946233873286
710,ANF-4306,ANGELES,RANCH,2007-10-20,2007-10-30,USFS,58401.0,UI,2007,2007,0.24312780227054165
716,LPF-1783,SANTA BARBARA,SEDGEWICK,2007-10-21,2007-10-23,USFS,710.0,UI,2007,2007,0.002955783969659502
715,LAC-07231849,LOS ANGELES,CANYON,2007-10-21,2007-10-27,CDF,4521.0,UI,2007,2007,0.0188212666575079
714,ORC-68555,ORANGE,SANTIAGO,2007-10-21,2007-11-08,CDF,28400.0,HUMAN,2007,2007,0.11823135878638008
717,CNF-2786,SAN DIEGO,MCCOY,2007-10-21,2007-10-25,USFS,353.0,UI,2007,2007,0.001469565832802541
712,MVU-010432,SAN DIEGO,WITCH,2007-10-21,2007-10-31,CDF,197990.0,EQUIP. USE,2007,2007,0.8242474199336406
711,MVU-010427,SAN DIEGO,HARRIS,2007-10-21,2007-11-09,CDF,90440.0,UNDET.,2007,2007,0.3765085946704301
713,LAC-07232185,LOS ANGELES,BUCKWEED,2007-10-21,2007-10-26,CDF,38356.0,UI,2007,2007,0.1596789435778308
718,BDF-10570,SAN BERNARDINO,SLIDE,2007-10-22,2007-10-31,USFS,12759.0,UI,2007,2007,0.05311668685758533
719,MVU-10502,SAN DIEGO,RICE,2007-10-22,2007-11-05,CDF,9472.0,HUMAN/OTHER,2007,2007,0.03943265600086592
720,LAC-07233077,LOS ANGELES,MAGIC,2007-10-22,2007-10-27,CDF,2824.0,UI,2007,2007,0.011756526662420328
721,BDF-10566,SAN BERNARDINO,GRASS VALLEY,2007-10-22,2007-10-29,USFS,1247.0,UI,2007,2007,0.0051913557889653504
722,SMC-5592,SAN DIEGO,CORONADO HILLS,2007-10-22,2007-10-23,SMC,300.0,UI,2007,2007,0.0012489228040814798
723,MVU-10643,SAN DIEGO,POOMACHA,2007-10-23,2007-11-11,CDF,49410.0,MISC.,2007,2007,0.2056975858322197
724,MCP-001111,SAN DIEGO,AMMO FIRE,2007-10-23,2007-10-28,MIL.,21004.0,UI,2007,2007,0.087441248589758
725,YNP-4850,MARIPOSA,JACK,2007-10-29,2007-12-15,NPS,1108.0,LIGHTNING,2007,2007,0.004612688223074265
726,INF-1271,MONO,O'HARRELL,2007-10-30,2007-11-15,USFS,560.0,LIGHTNING,2007,2007,0.002331322567618762
727,LAC-259483,LOS ANGELES,CORRAL,2007-11-24,2007-11-27,CDF,4901.0,HUMAN,2007,2007,0.020403235542677773
