,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
1012,MVU-8019,SAN DIEGO,EAGLE,2011-07-21,2011-07-29,CALFIRE,14100.0,INCENDIARY,2011,2011,0.48060535823846207
1013,SCU-2885,ALAMEDA,FLYNN,2011-07-21,2011-07-22,CALFIRE,545.0,INCENDIARY,2011,2011,0.018576590087940555
1014,MMU-0011070,MERCED,ROMERO,2011-07-23,2011-07-23,CALFIRE,489.0,UNDETERMINED,2011,2011,0.016667802849546665
1015,MMU-11070,MERCED,ROMERO,2011-07-23,2011-07-23,CALFIRE,489.0,UNDETERMINE,2011,2011,0.016667802849546665
1016,YNP-2558,MARIPOSA,AVALANCHE,2011-07-31,2011-10-01,NPS,817.0,LIGHTNING,2011,2011,0.027847842388710888
1017,MEU-5340,MENDOCINO,PASS,2011-08-03,2011-08-07,CALFIRE,616.0,EQUIPMENT,2011,2011,0.02099665962233281
1018,RRU-71943,RIVERSIDE,GILMAN,2011-08-06,2011-08-07,CALFIRE,945.0,UNDETERMINE,2011,2011,0.03221078464789692
1019,LNU-6369,NAPA,KNOXVILLE,2011-08-13,2011-08-15,CALFIRE,506.0,UNDETERMINE,2011,2011,0.01724725611834481
1020,NOD-3546,MODOC,ANNIE,2011-08-18,2011-08-21,USFS,2076.0,UI,2011,2011,0.07076146976617356
1021,KNF-6061,SISKIYOU,ONION,2011-08-19,2011-09-10,USFS,562.0,LIGHTNING,2011,2011,0.019156043356738702
1022,BDF-012349,SAN BERNARDINO,KEN,2011-08-22,2011-08-24,USFS,373.0,UI,2011,2011,0.012713886427159315
1023,SNF-2117,MARIPOSA,MOTOR,2011-08-25,2011-09-04,USFS,5231.0,,2011,2011,0.17830117935782944
1024,LNU-6823,SOLANO,BEACON,2011-08-27,2011-08-27,CALFIRE,715.0,UI,2011,2011,0.024371122775922013
1025,LAC-194624,LOS ANGELES,OASIS,2011-08-27,2011-08-30,LAC,355.0,UI,2011,2011,0.01210034767196128
1026,CDD-12657,SAN  BERNARDINO,WELLS,2011-08-28,2011-08-31,USFS,1723.0,LIGHTNING,2011,2011,0.058729293067012064
1027,RRU-79634,RIVERSIDE,KELLER,2011-08-29,2011-08-31,CALFIRE,458.0,EQUIPMENT,2011,2011,0.015611152771150045
1028,BDU-9968,SAN BERNARDINO,HILL,2011-09-02,2011-09-08,CALFIRE,1135.0,UNDETERMINE,2011,2011,0.0386870270638762
1029,SLU-007086,SAN LUIS OBISPO,SODA,2011-09-03,2011-09-04,CALFIRE,1528.0,EQUIPMENT,2011,2011,0.052082623219033335
1030,LPF-002238,SANTA BARBARA,FIGUEROA,2011-09-03,2011-09-05,LOCAL,698.0,UI,2011,2011,0.023791669507123865
1031,KRN-027244,KERN,CANYON,2011-09-04,2011-09-11,LOCAL,14585.0,EQUIPMENT,2011,2011,0.49713681914240915
1032,TUU-00345,TULARE,ROADRUNNER,2011-09-04,2011-09-05,CALFIRE,335.0,UNDETERMINED,2011,2011,0.01141863794396346
1033,SQF-3282,TULARE,WILLOWS,2011-09-04,2011-09-07,USFS,310.0,UI,2011,2011,0.010566500783966187
1034,LAC-1121525,LOS ANGELES,WAGON WHEEL,2011-09-05,2011-09-06,LOCAL,500.0,UI,2011,2011,0.017042743199945462
1035,TCU-7982,SQN JOAQUIN,MILTON,2011-09-09,2011-09-11,CALFIRE,1122.0,LIGHTNING,2011,2011,0.03824391574067762
1037,KRN-27969,KERN,BRECKENRIDGE COMPLEX,2011-09-10,2011-09-17,LOCAL,25213.0,LIGHTNING,2011,2011,0.8593973686004499
1038,KRN-27912,KERN,KEENE COMPLEX,2011-09-10,2011-09-14,LOCAL,2577.0,LIGHTNING,2011,2011,0.08783829845251892
1036,KRN-27933,KERN,COMANCHE COMPLEX,2011-09-10,2011-09-17,LOCAL,29338.0,LIGHTNING,2011,2011,1.0
1039,TUU-368,TULARE,TENNESSEE,2011-09-11,2011-09-12,CALFIRE,380.0,LIGHTNING,2011,2011,0.012952484831958553
1040,BDU-10475,INYO,JOHN,2011-09-13,2011-09-16,CALFIRE,5300.0,EQUIPMENT,2011,2011,0.18065307791942192
1041,YNP-3619,MARIPOSA,TAMARACK,2011-09-13,2011-10-17,NPS,1011.0,LIGHTNING,2011,2011,0.03446042675028973
1042,ENF-021563,EL DORADO,LONG,2011-09-13,2011-10-01,USFS,483.0,LIGHTNING,2011,2011,0.016463289931147318
1043,STF-3013,TUOLUMNE,BURST COMPLEX,2011-09-15,2011-09-15,USFS,508.0,LIGHTNING,2011,2011,0.01731542709114459
1044,ANF-04969,LOS ANGELES,MINT,2011-09-17,2011-09-18,LOCA L,634.0,UI,2011,2011,0.021610198377530847
1045,KRN-1129619,KERN,65 FIRE,2011-09-23,2011-09-23,LOCAL,2005.0,LIGHTNING,2011,2011,0.06834140023178131
1046,SRF-001848,TRINITY,RUTH,2011-09-23,2011-09-28,USFS,1460.0,UI,2011,2011,0.04976481014384075
1047,KRN-1129618,KERN,OLD FIRE,2011-09-23,2011-09-24,LOCAL,410.0,LIGHTNING,2011,2011,0.01397504942395528
1048,TUU-0000393,TULARE,TUU SEPT.. LIGHTNING,2011-09-23,2011-09-25,CALFIRE,350.0,LIGHTNING,2011,2011,0.011929920239961825
1049,NV-HTF-994,MONO,BUCKEYE,2011-09-25,2011-09-27,LOCAL,1140.0,LIGHTNING,2011,2011,0.03885745449587566
1050,BDF-013860,RIVERSIDE,WINDY POINT,2011-09-25,2011-09-26,USFS,541.0,UI,2011,2011,0.018440248142340993
1051,MVU-11019,SAN DIEGO,GREAT,2011-10-01,2011-10-07,CALFIRE,2135.0,UNDETERMINED,2011,2011,0.07277251346376713
1052,TCU-10455,CALAVERAS/ TOLUMN,BLUE,2011-12-01,2011-12-06,CALFIRE,735.0,UI,2011,2011,0.02505283250391983
1053,ENF-38070,ELDORADO,ENF WIND COMPLEX,2011-12-01,2011-12-01,USFS,541.0,HUMAN,2011,2011,0.018440248142340993
