,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
1299,MMU-12363,MERCED,DINOSAUR,2016-06-25,2016-06-26,CAL FIRE,1246.0,VEHICLE,2016,2016,0.012068731717711783
1300,YNP-41,MARIPOSA,LAKES,2016-06-26,2016-10-31,NPS,1001.0,LIGHTNING,2016,2016,0.009695666492319018
1301,NEU-15200,PLACER,TRAILHEAD,2016-06-28,2016-08-14,CAL FIRE,5645.0,UNDETERMINED,2016,2016,0.0546773599891517
1302,AEU-17670,SACRAMENTO,RANCHO,2016-06-28,2016-06-30,CAL FIRE,372.0,VEHICLE,2016,2016,0.0036031847503922823
1303,LPF-1986,VENTURA,PINE,2016-06-30,2016-07-17,USFS,2304.0,UNDETERMINED,2016,2016,0.022316499099203812
1304,TGU-5731,TEHAMA,COLYEAR,2016-06-30,2016-07-06,CAL FIRE,464.0,ELECTRICAL POWER,2016,2016,0.0044942949574785455
1305,FKU-9100,FRESNO,CURRY,2016-07-01,2016-07-04,CAL FIRE,2944.0,UNDETERMINED,2016,2016,0.028515526626760428
1306,KRN-24109,KERN,DEER,2016-07-01,2016-07-10,CC,1785.0,UNDETERMINED,2016,2016,0.01728947521357587
1307,TCU-6914,CALAVERAS,APPALOOSA,2016-07-02,2016-07-15,CAL FIRE,310.0,ELECTRICAL POWER,2016,2016,0.003002653958660235
1309,SHU-6739,SHASTA,FIDDLER,2016-07-08,2016-07-09,CAL FIRE,303.0,ARSON,2016,2016,0.0029348520950775846
1308,KRN-25390,KERN,FORT,2016-07-08,2016-07-09,CC,554.0,UNDETERMINED,2016,2016,0.005366033203541194
1310,LAC-198015,LOS ANGELES,SAGE,2016-07-09,2016-07-16,CC,1100.0,CAMPFIRE,2016,2016,0.010654578562987932
1311,TCU-7341,CALAVERAS,PACHECO,2016-07-12,2016-07-18,CAL FIRE,341.0,EQUIPMENT,2016,2016,0.0033029193545262587
1312,MCP-2125,SAN DIEGO,ROBLAR,2016-07-21,2016-07-27,MIL,1245.0,UNDETERMINED,2016,2016,0.012059045737199977
1313,BEU-3422,MONTEREY,SOBERANES,2016-07-22,2016-08-28,CAL FIRE,103242.0,CAMPFIRE,2016,2016,1.0
1314,ANF-3008,LOS ANGELES,SAND,2016-07-22,2016-08-06,USFS,41383.0,UNDETERMINED,2016,2016,0.4008349315201178
1315,FKU-10852,FRESNO,GOOSE,2016-07-30,2016-08-09,CAL FIRE,2241.0,ARSON,2016,2016,0.02170628232695996
1316,LNU-7135,YOLO,COLD,2016-08-02,2016-08-12,CAL FIRE,5731.0,UNDETERMINED,2016,2016,0.05551035431316712
1317,BTU-11608,BUTTE,99,2016-08-02,2016-08-08,CAL FIRE,520.0,PLAYING WITH FIRE,2016,2016,0.00503670986613975
1318,INF-1415,MONO,CLARK,2016-08-04,2016-08-12,USFS,2819.0,LIGHTNING,2016,2016,0.027304779062784525
1319,BDF-10205,SAN BERNARDINO,PILOT,2016-08-07,2016-08-16,USFS,8110.0,UNDETERMINED,2016,2016,0.07855330195075648
1320,FKU-11358,FRESNO,MINERAL,2016-08-08,2016-08-19,CAL FIRE,7050.0,ARSON,2016,2016,0.06828616260824083
1321,INF-1457,INYO,HORSESHOE,2016-08-09,2016-08-17,USFS,369.0,UNDETERMINED,2016,2016,0.0035741268088568608
1322,SLU-8948,SAN LUIS OBISPO,CHIMNEY,2016-08-13,2016-09-07,CAL FIRE,46235.0,VEHICLE,2016,2016,0.44783130896340634
1323,LNU-7582,LAKE,CLAYTON,2016-08-13,2016-09-03,CAL FIRE,3929.0,ARSON,2016,2016,0.03805621743089053
1324,BDF-10468,SAN BERNARDINO,BLUECUT,2016-08-16,2016-09-08,USFS,36274.0,UNDETERMINED,2016,2016,0.35134925708529474
1325,SQF-2595,KERN,CEDAR,2016-08-16,2016-09-24,USFS,29322.0,UNDETERMINED,2016,2016,0.28401232056721104
1326,LPF-2809,SANTA BARBARA,REY,2016-08-18,2016-09-15,USFS,32606.0,UNDETERMINED,2016,2016,0.3158210805679859
1327,NEU-20037,YUBA,BEALE,2016-08-18,2016-08-19,CAL FIRE,389.0,MISCELLANEOUS,2016,2016,0.0037678464190930047
1328,STF-2257,ALPINE,MOKELUMNE,2016-08-19,2016-09-20,USFS,655.0,LIGHTNING,2016,2016,0.006344317235233723
1329,HUU-6956,HUMBOLDT,TULLY,2016-08-22,2016-09-09,CAL FIRE,599.0,ARSON,2016,2016,0.005801902326572519
1330,SQF-2683,TULARE,TULE,2016-08-22,2016-08-22,USFS,395.0,UNDETERMINED,2016,2016,0.0038259623021638482
1331,SKU-7392,SISKIYOU,GRADE,2016-08-24,2016-09-10,CAL FIRE,710.0,ELECTRICAL POWER,2016,2016,0.006877046163383119
1332,KRN-32226,KERN,RANGE,2016-08-26,2016-08-31,CC,600.0,HUMAN,2016,2016,0.005811588307084326
1333,KRN-32375,KERN,HAVILA,2016-08-27,2016-08-31,CC,304.0,UNDETERMINED,2016,2016,0.002944538075589392
1334,TCU-9339,CALAVERAS,WILLOW,2016-08-28,2016-09-04,CAL FIRE,450.0,VEHICLE,2016,2016,0.004358691230313245
1335,RRU-105125,RIVERSIDE,BOGART,2016-08-30,2016-09-05,CAL FIRE,1470.0,UNDETERMINED,2016,2016,0.014238391352356598
1336,BTU-13655,BUTTE,SADDLE,2016-09-05,2016-09-22,CAL FIRE,800.0,VEHICLE,2016,2016,0.007748784409445768
1337,LMU-4695,LASSEN,WILLARD,2016-09-11,2016-10-12,CAL FIRE,2575.0,UNDETERMINED,2016,2016,0.024941399817903567
1338,LMU-4700,MODOC,HOWARD,2016-09-11,2016-09-15,CAL FIRE,380.0,RAILROAD,2016,2016,0.00368067259448674
1339,TGU-8080,TAHEMA,HOG,2016-09-13,2016-09-13,CAL FIRE,321.0,ELECTRICAL POWER,2016,2016,0.0031091997442901143
1340,SNF-2154,FRESNO,CROWN,2016-09-15,2016-10-31,USFS,800.0,LIGHTNING,2016,2016,0.007748784409445768
1341,AFV-3151,SANTA BARBARA,CANYON,2016-09-17,2016-09-24,MIL,12742.0,UNDETERMINED,2016,2016,0.12341876368144747
1342,INF-1763,MONO,OWENS RIVER,2016-09-17,2016-10-15,USFS,5443.0,UNDETERMINED,2016,2016,0.05272079192576665
1343,MDF-910,MODOC,SOUP COMPLEX,2016-09-17,2016-10-31,USFS,2722.0,UNDETERMINED,2016,2016,0.026365238953139226
1344,KRN-35570,KERN,FLAT,2016-09-19,2016-09-22,CC,307.0,EQUIPMENT,2016,2016,0.0029735960171248135
1345,LNU-9129,SONOMA,SAWMILL,2016-09-25,2016-10-01,CAL FIRE,1547.0,UNDETERMINED,2016,2016,0.014984211851765754
1346,SCU-6912,SANTA CLARA,LOMA,2016-09-26,2016-11-08,CAL FIRE,4474.0,UNDETERMINED,2016,2016,0.04333507680982546
1347,TCU-10403,TUOLUMNE,MARSHES,2016-09-26,2016-10-04,CAL FIRE,1080.0,VEHICLE,2016,2016,0.010460858952751787
1348,SQF-3261,TULARE,SLATE,2016-10-04,2016-11-05,USFS,2160.0,LIGHTNING,2016,2016,0.020921717905503574
1349,SNF-2370,FRESNO,SACATA,2016-10-11,2016-10-19,USFS,2100.0,UNDETERMINED,2016,2016,0.02034055907479514
1350,SQF-3384,TULARE,JACOBSON,2016-10-20,2016-11-01,USFS,1702.0,UNDETERMINED,2016,2016,0.01648553883109587
1351,SQF-3456,TULARE,MEADOW,2016-10-29,2016-11-22,USFS,4347.0,LIGHTNING,2016,2016,0.042104957284825946
1352,SQF-3464,TULARE,HIDDEN,2016-11-02,2016-11-23,USFS,2768.0,LIGHTNING,2016,2016,0.02681079405668236
