,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
29,BBD-1891,San Luis Obispo,Shell,2000-07-22,2000-07-22,USFS,6300.0,Under Invest.,2000,2000,0.08463305525329465
30,BBD-1891,San Luis Obispo,Shell,2000-07-22,2000-07-22,USFS,6300.0,Under Invest.,2000,2000,0.08463305525329465
31,MVU-5080,San Diego,Assist #18 Buckman,2000-07-22,2000-07-22,USFS,300.0,Under Invest.,2000,2000,0.004030145488252126
32,MVU-5080,San Diego,Assist #18 Buckman,2000-07-22,2000-07-22,USFS,300.0,Under Invest.,2000,2000,0.004030145488252126
34,BDU-5882,Inyo fire #168,Happy Camp,2000-07-23,2000-07-28,BLM,5500.0,Under Invest.,2000,2000,0.07388600061795564
33,BDU-5882,Inyo fire #168,Happy Camp,2000-07-23,2000-07-28,BLM,5500.0,Under Invest.,2000,2000,0.07388600061795564
35,SQF-1883,Tulare,Manter,2000-07-24,2000-08-09,USFS,74439.0,Under Invest.,2000,2000,1.0
36,SQF-1883,Tulare,Manter,2000-07-24,2000-08-09,USFS,74439.0,Under Invest.,2000,2000,1.0
37,LNU-4423,Lake-Napa,Morgan,2000-07-26,2000-07-27,CDF,3283.0,Undetermined,2000,2000,0.04410322545977243
38,SKU-2574,Siskiyou,Corp. #13,2000-07-26,2000-07-26,CDF,813.0,Railroad,2000,2000,0.010921694273163262
39,SCU-2756,Santa Clara,Patterson,2000-07-26,2000-07-27,CDF,432.0,Undetermined,2000,2000,0.005803409503083061
40,SCU-2756,Santa Clara,Patterson,2000-07-26,2000-07-27,CDF,432.0,Undetermined,2000,2000,0.005803409503083061
41,RRU-48329,Riverside,State (Pachenga),2000-07-29,2000-08-09,CDF,11900.0,Under Invest.,2000,2000,0.15986243770066766
45,LMU-2017,Nevada (State),Redrock,2000-08-01,2000-08-01,NEVADA,1000.0,Lightning,2000,2000,0.013433818294173753
44,TUU-7396,Kern County (Tulare),Chance,2000-08-01,2000-08-05,CC,1200.0,Lightning,2000,2000,0.016120581953008504
43,BDU-6114,Mono County,Golden II,2000-08-01,2000-08-08,BLM,2150.0,Lightning,2000,2000,0.02888270933247357
42,LMU-2018,Nevada (State),Arrowcreek,2000-08-01,2000-08-01,NEVADA,2900.0,na,2000,2000,0.038958073053103885
46,TUU-7440,Kern County (Tulare),King,2000-08-02,2000-08-09,CC,3243.0,Lightning,2000,2000,0.04356587272800548
47,LNU-4679,Yolo,Winters,2000-08-02,2000-08-02,CDF,380.0,Undetermined,2000,2000,0.005104850951786026
48,NEU-11785,Placer,Drivers,2000-08-02,2000-08-04,CDF,360.0,Under Invest.,2000,2000,0.004836174585902551
49,TUU-73431,Kern County (Tulare),Peak,2000-08-02,2000-08-04,CC,300.0,Lightning,2000,2000,0.004030145488252126
50,BEU-2783,San Benito,Northfork (5 EXP.),2000-08-03,2000-08-07,CDF,1773.0,Equip. Use,2000,2000,0.023818159835570063
51,BDU-6121,Inyo NF,Sawmill,2000-08-03,2000-08-03,USFS,350.0,Lightning,2000,2000,0.004701836402960813
52,TCU-4955,Calaveras,Parrotts,2000-08-05,2000-08-06,CDF,700.0,Undetermined,2000,2000,0.009403672805921626
53,MMU-11933,Merced,Romero,2000-08-09,2000-09-09,CDF,1200.0,Undetermined,2000,2000,0.016120581953008504
54,FKU-8628,Fresno,Highway,2000-08-13,2000-08-17,CDF,700.0,Arson,2000,2000,0.009403672805921626
55,SHU-6728,Shasta,Union,2000-08-14,2000-08-15,CDF,350.0,Equip. Use,2000,2000,0.004701836402960813
56,BTU-9072,Plumas,Storrie,2000-08-17,2000-09-09,USFS,55261.0,Railroad,2000,2000,0.7423662327543358
57,SKU-3009,Siskiyou,"Corp. #15, Cooley",2000-08-17,2000-08-17,CDF,600.0,Railroad,2000,2000,0.008060290976504252
58,SLU-3684,San Luis Obispo,Blech,2000-08-21,2000-08-21,CDF,463.0,Undetermined,2000,2000,0.006219857870202448
59,MMU-12981,Mariposa,Hunter,2000-08-27,2000-09-04,CDF,8084.0,Equip. Use,2000,2000,0.10859898709010062
60,MMU-12981,Mariposa,Hunter,2000-08-27,2000-09-04,CDF,8084.0,Equip. Use,2000,2000,0.10859898709010062
61,FKU-9369,Fresno,FKU 9369,2000-08-30,2000-08-31,LOCAL,300.0,Undetermined,2000,2000,0.004030145488252126
62,FKU-9369,Fresno,FKU 9369,2000-08-30,2000-08-31,LOCAL,300.0,Undetermined,2000,2000,0.004030145488252126
63,RRU-58237,Riverside fire#1454,Black Ranch,2000-09-09,2000-09-11,CDF,475.0,Shooting,2000,2000,0.0063810636897325326
64,RRU-58237,Riverside fire#1454,Black Ranch,2000-09-09,2000-09-11,CDF,475.0,Shooting,2000,2000,0.0063810636897325326
66,ORC-50963,Orange,TRW Fire,2000-09-10,2000-09-10,CC,480.0,Under Invest.,2000,2000,0.006448232781203401
65,ORC-50963,Orange,TRW Fire,2000-09-10,2000-09-10,CC,480.0,Under Invest.,2000,2000,0.006448232781203401
67,SBC-5687,Santa Barbara,Harris,2000-09-13,2000-09-18,CC,9700.0,Under Invest.,2000,2000,0.1303080374534854
68,SBC-5687,Santa Barbara,Harris,2000-09-13,2000-09-18,CC,9700.0,Under Invest.,2000,2000,0.1303080374534854
69,BDU-7525,Los Angeles LAC162392,Yucca,2000-09-13,2000-09-13,CC,868.0,Under Invest.,2000,2000,0.011660554279342818
70,BDU-7525,Los Angeles LAC162392,Yucca,2000-09-13,2000-09-13,CC,868.0,Under Invest.,2000,2000,0.011660554279342818
71,BDU-8329,Los Angeles,Paradise,2000-09-13,2000-09-13,USFS,427.0,Under Invest.,2000,2000,0.005736240411612192
72,BDU-8329,Los Angeles,Paradise,2000-09-13,2000-09-13,USFS,427.0,Under Invest.,2000,2000,0.005736240411612192
73,MVU-6514,San Diego,Lyons,2000-09-13,2000-09-14,USFS,400.0,Arson,2000,2000,0.005373527317669501
74,MVU-6514,San Diego,Lyons,2000-09-13,2000-09-14,USFS,400.0,Arson,2000,2000,0.005373527317669501
76,BTU-10476,Butte,Concow,2000-09-19,2000-09-22,CDF,1835.0,Equip. Use,2000,2000,0.024651056569808837
75,BTU-10476,Butte,Concow,2000-09-19,2000-09-22,CDF,1835.0,Equip. Use,2000,2000,0.024651056569808837
77,LNU-6288,Yolo,Sixteen,2000-09-21,2002-07-09,CDF,400.0,Arson,2000,2002,0.005373527317669501
78,LNU-6288,Yolo,Sixteen,2000-09-21,2002-07-09,CDF,400.0,Arson,2000,2002,0.005373527317669501
79,TGU-3715,Tehama (3 exp),Weinstein,2000-09-29,2000-10-02,CDF,8284.0,escape control,2000,2000,0.11128575074893537
80,TGU-3715,Tehama (3 exp),Weinstein,2000-09-29,2000-10-02,CDF,8284.0,escape control,2000,2000,0.11128575074893537
81,FKU-10923,Fresno,Worsham,2000-10-06,2000-10-06,LOCAL,500.0,Vehicle,2000,2000,0.006716909147086877
82,FKU-10923,Fresno,Worsham,2000-10-06,2000-10-06,LOCAL,500.0,Vehicle,2000,2000,0.006716909147086877
85,AEU-14243,El Dorado,Latrobe,2000-10-21,2000-10-21,CDF,750.0,Elec. Power,2000,2000,0.010075363720630314
83,LNU-7151,Lake,Hidden,2000-10-21,2000-10-27,CDF,4500.0,Elec. Power,2000,2000,0.06045218232378189
84,LNU-7151,Lake,Hidden,2000-10-21,2000-10-27,CDF,4500.0,Elec. Power,2000,2000,0.06045218232378189
86,AEU-14243,El Dorado,Latrobe,2000-10-21,2000-10-21,CDF,750.0,Elec. Power,2000,2000,0.010075363720630314
