,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
423,BDU-7509,LOS ANGELES,PINE,2004-07-12,2004-07-21,CC,17418.0,HUMAN,2004,2004,0.445040625479074
424,MVU-5659,SAN DIEGO,MATAGUARY,2004-07-13,2004-07-15,CDF,8649.0,P/W/F,2004,2004,0.22098727579334662
425,RRU-056039,RIVERSIDE,LAKEVIEW,2004-07-13,2004-07-13,CDF,350.0,UNDETERMINED,2004,2004,0.00894271551944402
426,NEU-011956,PLACER,SUNSET,2004-07-13,2004-07-13,LOC,320.0,UNDETERMINED,2004,2004,0.008176197046348817
427,TUU-008451,KERN,ROCKYKRN#1,2004-07-14,2004-07-14,CC,510.0,UI,2004,2004,0.013030814042618428
428,SCU-003929,SANTA CLARA,SILVER,2004-07-15,2004-07-16,LOC,435.0,UI,2004,2004,0.011114517859880423
430,RRU-57236,RIVERSIDE,STATE (MELTON),2004-07-17,2004-07-20,CDF,3667.0,MISC.,2004,2004,0.09369410802800347
429,BDU-7498,LOS ANGELES,ASSIST (FOOTHILL),2004-07-17,2004-07-21,CC/USFS,6002.0,UI,2004,2004,0.15335479585058
431,FKU-008892,FRESNO,MENDOTA,2004-07-18,2004-07-18,LOC,500.0,SMOKING,2004,2004,0.012775307884920026
432,TUU-5791,STANISLAUS,PELICAN,2004-07-19,2004-07-24,LOC,1500.0,HUMAN,2004,2004,0.03832592365476008
433,SBC-5251,SANTA BARBARA,JALAMA,2004-07-20,2004-07-22,LOC,307.0,UI,2004,2004,0.007844039041340897
434,LMU-2537,LASSEN,STRAYLOR,2004-07-22,2004-07-29,CDF,3422.0,VEHICLE,2004,2004,0.08743420716439267
435,RRU-58691,RIVERSIDE,STATE,2004-07-22,2004-07-22,CDF,750.0,UNDETERMINED,2004,2004,0.01916296182738004
436,TUU-008884,KERN,USFS #6 (CAMP),2004-07-22,2004-07-23,USFS,700.0,HUMAN,2004,2004,0.01788543103888804
437,ANF-002517,LOS ANGELES,ASSIST (CROWN COMPLE 07/20/04,2004-07-23,2004-07-23,USFS,18026.0,HUMAN,2004,2004,0.4605753998671368
439,SKU-003136,SISKIYOU,LIGHT#37,2004-07-24,2004-07-24,CDF,400.0,LIGHTNING,2004,2004,0.010220246307936021
438,SKU-003140,SISKIYOU,IRONGATE,2004-07-24,2004-07-26,CDF,2400.0,LIGHTNING,2004,2004,0.06132147784761613
440,TCU-006431,CALAVERAS,ARMSTRONG #2,2004-07-27,2004-08-14,CDF,879.0,ARSON,2004,2004,0.022458991261689407
441,SRF-3784,TRINITY/HUMBOLDTSIMS,SIMS,2004-07-28,2004-08-03,USFS,4030.0,UI,2004,2004,0.10296898155245542
442,TCU-006440,CALAVERAS,HWY 4 #2,2004-08-06,2004-08-09,CDF,3443.0,UNDETERMINED,2004,2004,0.0879707700955593
443,BDU-9291,LOS ANGELES,EAST ANF 2861,2004-08-07,2004-08-09,USFS,1330.0,,2004,2004,0.033982318973887274
444,SCU-4410,SANTA CLARA,KINCAID,2004-08-08,2004-08-10,CDF,1246.0,UNDETERMINED,2004,2004,0.03183606724922071
445,NEU-13741,PLACER,STEVENS,2004-08-08,2004-08-12,CDF,934.0,ELEC. POW.,2004,2004,0.02386427512903061
446,MEU-006378,MENDOCINO,CREEK,2004-08-08,2004-08-11,CDF,328.0,UNDETERMINED,2004,2004,0.008380601972507538
447,TCU-006563,CALAVERAS,HUNT,2004-08-10,2004-08-12,CDF,600.0,EQUIP. USE,2004,2004,0.015330369461904032
450,TCU-006534,TUOLUMNE,EARLY,2004-08-11,2004-08-09,USFS,1670.0,UI,2004,2004,0.04266952833563289
449,BTU-009671,BUTTE,OREGON,2004-08-11,2004-08-15,CDF,2030.0,ELEC. POW.,2004,2004,0.051867750012775306
448,SHU-006278,SHASTA,BEAR,2004-08-11,2004-08-16,CDF,10848.0,EQUIP. USE,2004,2004,0.2771730798712249
451,TUU-009943,TULARE,DEEP,2004-08-12,2004-08-16,USFS,3148.0,HUMAN,2004,2004,0.08043333844345649
452,LMU-2930,LASSEN,NOD BBT4 (SNAKE),2004-08-13,2004-08-16,BLM,500.0,LIGHTNING,2004,2004,0.012775307884920026
453,NOD-2946,LASSEN,STONEY,2004-08-13,2004-08-16,BLM,500.0,LIGHTNING,2004,2004,0.012775307884920026
454,LMU-002930,LASSEN,LGT#60 (BELFAST),2004-08-13,2004-08-16,CDF/BLM,500.0,LIGHTNING,2004,2004,0.012775307884920026
455,SHU-006398,SHASTA,FRENCH,2004-08-14,2004-08-20,CDF,13005.0,UNDETERMINED,2004,2004,0.3322857580867699
456,LNU-6125,SOLANO,MIX (VACA),2004-08-18,2004-08-20,CDF,377.0,ARSON,2004,2004,0.0096325821452297
457,LNU-006346,LAKE/SONOMA,LONG,2004-08-26,2004-08-26,CDF,400.0,UNDETERMINED,2004,2004,0.010220246307936021
458,MMU-016500,MARIPOSA,BEAR,2004-09-02,2004-09-04,CDF,400.0,UNDETERMINED,2004,2004,0.010220246307936021
460,TCU-007413,CALAVERAS,PATTISON,2004-09-03,2004-09-05,CDF,2476.0,VEHICLE,2004,2004,0.06326332464612397
459,LNU-006644,LAKE,GEYSERS,2004-09-03,2004-09-08,CDF,12525.0,ELEC. POW.,2004,2004,0.32002146251724667
461,LNU-006675,NAPA,CEMENT,2004-09-04,2004-09-04,CDF,1100.0,UNDETERMINED,2004,2004,0.028105677346824058
462,AEU-015503,SACRAMENTO,SCOTT,2004-09-04,2004-09-04,CDF,700.0,UNDETERMINED,2004,2004,0.01788543103888804
463,BDU-9520,SAN,ASSIST - RUNAWAY,2004-09-07,2004-09-09,USFS,1007.0,UI,2004,2004,0.025729470080228932
464,LNU-6821,MARIN,DOLCINI,2004-09-07,2004-09-09,CC,360.0,UI,2004,2004,0.00919822167714242
465,TUU-11429,KERN,CHINA,2004-09-11,2004-09-12,USFS,314.0,UI,2004,2004,0.008022893351729777
466,MMU-017290,MARIPOSA,OLD HIGHWAY,2004-09-12,2004-09-15,CDF,1347.0,DEBRIS,2004,2004,0.03441667944197455
467,TCU-007765,TUOLUMNE,STF #2191,2004-09-12,2004-09-12,USFS,800.0,UI,2004,2004,0.020440492615872042
468,MVU-007603,SAN,BORDER #16,2004-09-13,2004-09-13,CDF,965.0,UNDETERMINED,2004,2004,0.02465634421789565
469,AEU-017646,AMADOR,POWER,2004-10-06,2004-10-21,USFS,16800.0,UI,2004,2004,0.4292503449333129
470,LNU-007867,YOLO,RUMSEY,2004-10-10,2004-10-16,CDF,39138.0,UNDETERMINED,2004,2004,1.0
471,AEU-018044EL,DORADO,FREDS,2004-10-13,2004-10-17,USFS,7700.0,UI,2004,2004,0.1967397414277684
