,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
563,LMU-2330,LASSEN,OBSERVATION COMPLE,2006-06-25,2006-06-30,BLM,4300.0,LIGHTNING,2006,2006,0.04282271396418826
568,LMU-2803,MODOC,MDF-276 MILLER COMPL,2006-06-26,2006-07-03,USFS,300.0,LIGHTNING,2006,2006,0.002987631206803832
564,BDU-6570,INYO,GOODALE,2006-06-26,2006-06-29,CDF,3750.0,LIGHTNING,2006,2006,0.0373453900850479
565,LMU-2372,LASSEN,CHENEY,2006-06-26,2006-06-27,CDF,600.0,LIGHTNING,2006,2006,0.005975262413607664
566,LMU-2420,LASSEN,LGT #22 (3-9),2006-06-26,2006-06-27,CDF,504.0,LIGHTNING,2006,2006,0.005019220427430438
567,LMU-2394,MODOC,LGT. #17,2006-06-26,2006-06-27,CDF,500.0,LIGHTNING,2006,2006,0.004979385344673053
570,LMU-2478,MODOC,3-23,2006-06-27,2006-06-27,CDF,450.0,LIGHTNING,2006,2006,0.004481446810205748
569,TGU-4055,TEHAMA,BOLLY),2006-06-27,2006-06-27,USFS,1247.0,LIGHTNING,2006,2006,0.012418587049614595
571,SCU-4033,STANISLAUS,DEL PUERTO,2006-06-30,2006-07-03,CDF,2590.0,DEBRIS,2006,2006,0.02579321608540642
572,SCU-4078,SAN JOAQUIN,CORRAL,2006-07-02,2006-07-02,CDF,460.0,ARSON,2006,2006,0.004581034517099209
573,TCU-5732,TUOLUMNE,PEDRO,2006-07-03,2006-07-05,CDF,2000.0,MISC.,2006,2006,0.019917541378692213
574,BDU-10778,SAN BERNARDINO C,KINGSTON,2006-07-06,2006-07-12,CDF,488.0,LIGHTNING,2006,2006,0.0048598800964009
575,BDU-7074,SAN BERNARDINO,PICO,2006-07-06,2006-07-07,LOCAL,420.0,UI,2006,2006,0.004182683689525365
576,RRU-57746,RIVERSIDE,PUSHWALLA COMPLEX,2006-07-07,2006-07-10,USFS,2000.0,LIGHTNING,2006,2006,0.019917541378692213
577,BDU-7229,SAN BERNARDINO,SAWTOOTH COMPLEX,2006-07-09,2006-07-20,CDF,62000.0,LIGHTNING,2006,2006,0.6174437827394587
578,SCU-4303,STANISLAUS,CANYON,2006-07-09,2006-07-17,CDF,34000.0,EQUIP. USE,2006,2006,0.33859820343776764
579,RRU-59480,RIVERSIDE,MILLARD FIRE ASSIST,2006-07-09,2006-07-09,USFS,24210.0,LIGHTNING,2006,2006,0.24110183838906926
580,LMU-2802,MODOC,MDF-242 (HAPPY COMP,2006-07-09,2006-07-09,USFS,1780.0,LIGHTNING,2006,2006,0.01772661182703607
581,TUU-7901,KERN,ARCO,2006-07-09,2006-07-12,CDF,698.0,UI,2006,2006,0.0069512219411635824
583,BBD-2110,SAN LUIS OBISPO,BECK,2006-07-11,2006-07-12,BLM,1500.0,UI,2006,2006,0.01493815603401916
582,SCU-4345,ALAMEDA,MIDWAY,2006-07-11,2006-07-11,CDF,6400.0,UNDET.,2006,2006,0.06373613241181508
584,BDU-7456,SAN BERNARDINO,EDGEMONT,2006-07-14,2006-07-15,CDF,575.0,ELEC. POW.,2006,2006,0.005726293146374011
585,MMU-8565,MADERA,SQUIRREL,2006-07-14,2006-07-14,LOCAL,500.0,VEHICLE,2006,2006,0.004979385344673053
586,LNU-5007,LAKE,29,2006-07-17,2006-07-21,CDF,550.0,VEHICLE,2006,2006,0.005477323879140359
587,BTU-8059,BUTTE,SKYWAY 2,2006-07-17,2006-07-17,CDF,451.0,VEHICLE,2006,2006,0.004491405580895095
588,MEU-5124,MENDOCINO,GEYSERS,2006-07-17,2006-07-17,CDF,321.0,UNDET.,2006,2006,0.0031967653912801
589,LMU-2968,LASSEN,CREEK,2006-07-18,2006-07-21,CDF,1234.0,UNDET.,2006,2006,0.012289123030653095
590,TUU-8471,TULARE,COYTOE,2006-07-20,2006-07-21,CDF,1325.0,LIGHTNING,2006,2006,0.013195371163383592
591,MVU-6638,SAN DIEGO,BORDER FIRE # 16,2006-07-20,2006-07-20,CDF,315.0,UNDET.,2006,2006,0.003137012767144024
592,MMU-8926,MERCED,OLIVE,2006-07-21,2006-07-21,LOCAL,25007.0,MISC.,2006,2006,0.2490389786284781
593,KNP-26,FRESNO,BURNT,2006-07-21,2006-07-21,NPS,627.0,LIGHTNING,2006,2006,0.006244149222220009
597,TUU-9072,KERN,RIDGE,2006-07-22,2006-07-28,CDF,445.0,LIGHTNING,2006,2006,0.004431652956759018
596,BDU-7798,SAN BERNARDINO,RAMP FIRE,2006-07-22,2006-07-22,USFS,448.0,HUMAN,2006,2006,0.004461529268827056
594,BEU-2665,MONTEREY,CABEU-002665 (RICCO),2006-07-22,2006-07-27,CDF,14506.0,LIGHTNING,2006,2006,0.14446192761965462
595,BDU-7845,SAN BERNARDINO,WHISPERING PINES,2006-07-22,2006-07-26,CDF/NPS,993.0,LIGHTNING,2006,2006,0.009889059294520684
598,SKU-3497,SISKIYOU,UNCLES COMPLEX,2006-07-23,2006-10-31,USFS,30454.0,LIGHTNING,2006,2006,0.3032844025733463
599,RRU-6747,SAN DIEGO,ASSIST 103 (HORSE),2006-07-23,2006-08-01,USFS,16681.0,HUMAN,2006,2006,0.1661222538689824
600,SKU-3536,SISKIYOU,HAPPY CAMP,2006-07-23,2006-09-24,USFS,3318.0,LIGHTNING,2006,2006,0.03304320114725039
601,SLU-5902,SAN LUIS OBISPO,"""Y""",2006-07-23,2006-07-23,CDF,660.0,ELEC. POW.,2006,2006,0.006572788654968431
602,TUU11375,KERN,SCOTT,2006-07-23,2006-07-23,CDF,600.0,LIGHTNING,2006,2006,0.005975262413607664
603,RRU-62919,RIVERSIDE,COYOTE FIRE,2006-07-23,2006-07-26,CDF,467.0,LIGHTNING,2006,2006,0.004650745911924632
604,SRF-997,HUMBOLDT & SISKIY,ORLEANS COMPLEX,2006-07-24,2006-09-30,USFS,15710.0,LIGHTNING,2006,2006,0.15645228752962734
605,TUU-11376,KERN,MT. PINOS LIGHTNING C,2006-07-24,2006-07-29,CDF,3194.0,LIGHTNING,2006,2006,0.03180831358177147
606,HUU-5068,TRINITY,PANTHER,2006-07-24,2006-08-07,USFS,904.0,LIGHTNING,2006,2006,0.00900272870316888
608,SKU-3541,SISKIYOU,LAKIN,2006-07-25,2006-08-01,USFS,480.0,LIGHTNING,2006,2006,0.004780209930886132
607,BDU-10779,LOS ANGELES,EMPIRE,2006-07-25,2006-07-25,CDF,1094.0,LIGHTNING,2006,2006,0.010894895134144642
609,MEU-5437,MENDOCINO,HUNTER,2006-07-26,2006-07-26,USFS,16296.0,LIGHTNING,2006,2006,0.16228812715358415
610,SKU-3583,SISKIYOU,HOY,2006-07-26,2006-07-28,CDF,1283.0,ELEC. POW.,2006,2006,0.012777102794431056
611,MMU-9238,MADERA,RAYMOND,2006-07-26,2006-07-26,CDF,477.0,SMOKING,2006,2006,0.004750333618818093
612,SHU-7170,TRINITY,BAR COMPLEX,2006-07-27,2006-07-27,USFS,100414.0,LIGHTNING,2006,2006,1.0
613,LMU-3200,MODOC,MDF- 484 (SAGE),2006-07-27,2006-08-05,USFS,4855.0,LIGHTNING,2006,2006,0.04834983169677535
614,SHU-5863,TRINITY,JUNCTION,2006-07-29,2006-07-29,CDF,3126.0,MISC.,2006,2006,0.03113111717489593
615,SLU-6169,SAN LUIS OBISPO,ANTELOPE,2006-08-01,2006-08-01,CDF,400.0,UNDET.,2006,2006,0.003983508275738443
616,TGU-5100,TEHAMA,MNF ASSIST (KINGSLEY,2006-08-02,2006-08-02,USFS,6854.0,LIGHTNING,2006,2006,0.06825741430477822
617,TUU-9299,KERN,COTTONWOOD,2006-08-05,2006-08-06,BLM,2346.0,UI,2006,2006,0.023363276037205966
618,BDU-7707,SAN BERNARDINO,COVINGTON,2006-08-07,2006-08-07,NPS,532.0,LIGHTNING,2006,2006,0.005298066006732129
619,RRU-67809,RIVERSIDE,GOLF,2006-08-08,2006-08-10,CDF,800.0,EQUIP. USE,2006,2006,0.007967016551476885
620,RRU-69073,RIVERSIDE,GILAMN (GILMAN),2006-08-12,2006-08-13,CDF,300.0,EQUIP. USE,2006,2006,0.002987631206803832
621,BDU-10792,LOS ANGELES,QUAIL,2006-08-13,2006-08-16,CDF,4864.0,UI,2006,2006,0.048439460632979464
622,NEU-15663,YUBA COUNTY,MARYSVILLE,2006-08-16,2006-08-17,CDF,388.0,UNDET.,2006,2006,0.0038640030274662896
623,MMU-10498,MARIPOSA,BOUNDARY,2006-08-21,2006-08-22,NPS,536.0,HUMAN,2006,2006,0.005337901089489514
624,BDU-9392,SAN BERNARDINO,EMERALD,2006-08-29,2006-08-29,CDF/LRA,921.0,SHOOTERS,2006,2006,0.009172027804887765
625,SHU-7012,TRINITY,PIGEON,2006-09-02,2006-10-16,USFS,6452.0,HUMAN,2006,2006,0.06425398848766108
626,NEU-17281,PLACER,RALSTON,2006-09-05,2006-09-18,USFS,8423.0,UI,2006,2006,0.08388272551636226
627,BDU-10098,MONO COUNTY,ASSIST (SAWMILL),2006-09-14,2006-09-15,USFS,7434.0,HUMAN,2006,2006,0.07403350130459896
628,RRU-79592,RIVERSIDE,ORCHARD,2006-09-16,2006-09-16,CDF,1580.0,UNDET.,2006,2006,0.01573485768916685
629,RRU-79875,RIVERSIDE,RANCH,2006-09-17,2006-09-17,CDF,1670.0,UNDET.,2006,2006,0.016631147051208
630,BDU-10271,SAN BERNARDINO,PINNACLES,2006-09-19,2006-09-21,USFS,2370.0,UI,2006,2006,0.023602286533750273
631,NEU-18269,SIERRA,BASSETTS,2006-09-19,2006-09-26,USFS,2114.0,UI,2006,2006,0.02105284123727767
633,LNU-7284,NAPA,NAPA,2006-09-22,2006-09-24,CDF,387.0,ELEC. POW.,2006,2006,0.0038540442567769435
632,LNU-7269,YOLO,82,2006-09-22,2006-09-22,CDF,500.0,UNDET.,2006,2006,0.004979385344673053
634,MEU-7298,MENDOCINO,NOBLE,2006-09-24,2006-09-30,CDF,1014.0,UNDET.,2006,2006,0.010098193478996953
635,FKU-9073,FRESNO,ADAMS,2006-09-24,2006-09-24,LOCAL,800.0,DEBRIS,2006,2006,0.007967016551476885
636,MMU-12758,MARIPOSA,,2006-10-07,2006-10-07,CDF,450.0,UNDET.,2006,2006,0.004481446810205748
637,SLU-8061,SAN LUIS OBISPO,"CUYAM,A",2006-10-09,2006-10-10,CDF,850.0,UI,2006,2006,0.00846495508594419
638,SNF-2579,FRESNO,RUBE,2006-10-10,2006-10-10,USFS,341.0,LIGHTNING,2006,2006,0.0033959408050670227
639,RRU-87499,RIVERSIDE,SUNRISE,2006-10-13,2006-10-14,CDF,497.0,VEHICLE,2006,2006,0.004949509032605015
640,FKU-10105,FRESNO,PHELPS,2006-10-25,2006-10-25,CDF,1600.0,EQUIP. USE,2006,2006,0.01593403310295377
641,RRU-09//90,RIVERSIDE,ESPERANZA,2006-10-26,2006-10-31,CDF,40200.0,ARSON,2006,2006,0.4003425817117135
642,BCD-44185,SAN BERNARDINO,SIERRA,2006-11-06,2006-11-07,USFS,640.0,HUMAN,2006,2006,0.006373613241181509
643,VNC-3565,VENTURA,SHEKELL,2006-12-03,2006-12-05,CDF,13600.0,UI,2006,2006,0.13543928137510705
644,BDC-48105,SAN BERNARDINO,CITRUS,2006-12-04,2006-12-04,USFS,525.0,UI,2006,2006,0.005228354611906706
645,KRN-035228,KERN,WESTSIDE,2006-12-07,2006-12-09,CDF,4025.0,UI,2006,2006,0.04008405202461808
