,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
967,OVD-903,MONO,PATATO,2010-07-24,2010-07-27,USFS,686.0,,2010,2010,0.0417224181972996
968,YNP-2777,TUOLUMME,SLOPE,2010-07-25,2010-07-25,NPS,1711.0,LIGHTNING,2010,2010,0.10406276608685075
970,INF-934,MONO,MONO,2010-07-26,2010-07-29,USFS,1205.0,LIGHTNING,2010,2010,0.07328792117747232
969,SQF--2701,KERN,BULL,2010-07-26,2010-08-10,USFS,16442.0,HUMAN,2010,2010,1.0
971,NOD-3688,LASSEN,MCDONALD,2010-07-27,2010-08-10,USFS,9408.0,LIGHTNING,2010,2010,0.5721931638486802
972,KRN-21461,KERN,WEST,2010-07-27,2010-08-06,CALFIRE,1650.0,EQUIPMENT,2010,2010,0.10035275513927747
973,LAC-1016920,LOS ANGELES,CROWN,2010-07-29,2010-08-03,CALFIRE/CC,14000.0,UNDETERMINED,2010,2010,0.8514779223938693
974,ANF-3201,LOS ANGELES,BRIGGS,2010-07-29,2010-07-30,USFS,510.0,UI,2010,2010,0.03101812431577667
975,PNF-0700,PLUMAS,BAR,2010-07-31,2010-08-10,USFS,1040.0,UI,2010,2010,0.06325264566354458
976,KNF-5561,SISKIYOU,DUTCH,2010-07-31,2010-08-04,USFS,371.0,UI,2010,2010,0.022564164943437538
977,SNF-1497,MADERA,BUCKHORN,2010-08-07,2010-08-07,USFS,466.0,LIGHTNING,2010,2010,0.028342050845395938
978,YNP-3213,TUOLUMME,VERNON,2010-08-08,2010-08-08,NPS,909.0,LIGHTNING,2010,2010,0.05528524510400195
979,STF-2269,TUOLUMME,PINECREST,2010-08-09,2010-10-15,USFS,799.0,LIGHTNING,2010,2010,0.04859506142805012
980,TUU-0320,TULARE,STOKES 2,2010-08-17,2010-08-18,CALFIRE,879.0,HUMAN,2010,2010,0.05346064955601508
981,NEU-0017796,PLACER,BASELINE,2010-08-20,2010-08-21,CALFIRE,434.0,UNDETERMINE,2010,2010,0.02639581559420995
982,SLU-6481,SAN LUIS OBISPO,POZO,2010-08-21,2010-08-22,CALFIRE,1200.0,UNDETERMINE,2010,2010,0.07298382191947451
983,MVU-9309,SAN DIEGO,MONTE,2010-08-21,2010-08-23,CAL FIRE,929.0,UI,2010,2010,0.05650164213599319
984,LNU-6365,LAKE,INDIAN,2010-08-24,2010-08-26,CALFIRE,450.0,UNDETERMINE,2010,2010,0.027368933219802945
985,SCU-3525,CONTRA COSTA,CURRY,2010-08-24,2010-08-31,CALFIRE/CC,375.0,OTHER,2010,2010,0.022807444349835785
986,KRN-24500,KERN,POST,2010-08-25,2010-08-28,CALFIRE/CC,1312.0,UNDETERMINE,2010,2010,0.07979564529862547
987,NEU-18316,NEVADA,BULLARDS,2010-08-27,2010-09-13,CALFIRE,1500.0,OTHER,2010,2010,0.09122977739934314
988,TNF-1579,YUBA,BULLARD,2010-08-27,2010-08-31,USFS,1307.0,HUMAN,2010,2010,0.07949154604062766
989,MVU-9767,SAN DIEGO,COWBOY,2010-09-02,2010-09-07,CAL FIRE,827.0,UI,2010,2010,0.05029801727283786
990,STF-35641,KERN,CANYON,2010-09-12,2010-09-19,USFS,9820.0,HUMAN,2010,2010,0.5972509427076997
