,id,unit,name,start,end,agency,acres,cause,start_year,end_year,intensity
52,TCU-4955,Calaveras,Parrotts,2000-08-05,2000-08-06,CDF,700.0,Undetermined,2000,2000,0.002561794134223374
53,MMU-11933,Merced,Romero,2000-08-09,2000-09-09,CDF,1200.0,Undetermined,2000,2000,0.00439164708724007
54,FKU-8628,Fresno,Highway,2000-08-13,2000-08-17,CDF,700.0,Arson,2000,2000,0.002561794134223374
55,SHU-6728,Shasta,Union,2000-08-14,2000-08-15,CDF,350.0,Equip. Use,2000,2000,0.001280897067111687
56,BTU-9072,Plumas,Storrie,2000-08-17,2000-09-09,USFS,55261.0,Railroad,2000,2000,0.20223900807331122
57,SKU-3009,Siskiyou,"Corp. #15, Cooley",2000-08-17,2000-08-17,CDF,600.0,Railroad,2000,2000,0.002195823543620035
58,SLU-3684,San Luis Obispo,Blech,2000-08-21,2000-08-21,CDF,463.0,Undetermined,2000,2000,0.0016944438344934601
59,MMU-12981,Mariposa,Hunter,2000-08-27,2000-09-04,CDF,8084.0,Equip. Use,2000,2000,0.029585062544373934
60,MMU-12981,Mariposa,Hunter,2000-08-27,2000-09-04,CDF,8084.0,Equip. Use,2000,2000,0.029585062544373934
61,FKU-9369,Fresno,FKU 9369,2000-08-30,2000-08-31,LOCAL,300.0,Undetermined,2000,2000,0.0010979117718100174
62,FKU-9369,Fresno,FKU 9369,2000-08-30,2000-08-31,LOCAL,300.0,Undetermined,2000,2000,0.0010979117718100174
63,RRU-58237,Riverside fire#1454,Black Ranch,2000-09-09,2000-09-11,CDF,475.0,Shooting,2000,2000,0.0017383603053658608
64,RRU-58237,Riverside fire#1454,Black Ranch,2000-09-09,2000-09-11,CDF,475.0,Shooting,2000,2000,0.0017383603053658608
66,ORC-50963,Orange,TRW Fire,2000-09-10,2000-09-10,CC,480.0,Under Invest.,2000,2000,0.0017566588348960277
65,ORC-50963,Orange,TRW Fire,2000-09-10,2000-09-10,CC,480.0,Under Invest.,2000,2000,0.0017566588348960277
67,SBC-5687,Santa Barbara,Harris,2000-09-13,2000-09-18,CC,9700.0,Under Invest.,2000,2000,0.035499147288523894
68,SBC-5687,Santa Barbara,Harris,2000-09-13,2000-09-18,CC,9700.0,Under Invest.,2000,2000,0.035499147288523894
69,BDU-7525,Los Angeles LAC162392,Yucca,2000-09-13,2000-09-13,CC,868.0,Under Invest.,2000,2000,0.0031766247264369833
70,BDU-7525,Los Angeles LAC162392,Yucca,2000-09-13,2000-09-13,CC,868.0,Under Invest.,2000,2000,0.0031766247264369833
71,BDU-8329,Los Angeles,Paradise,2000-09-13,2000-09-13,USFS,427.0,Under Invest.,2000,2000,0.001562694421876258
72,BDU-8329,Los Angeles,Paradise,2000-09-13,2000-09-13,USFS,427.0,Under Invest.,2000,2000,0.001562694421876258
73,MVU-6514,San Diego,Lyons,2000-09-13,2000-09-14,USFS,400.0,Arson,2000,2000,0.0014638823624133564
74,MVU-6514,San Diego,Lyons,2000-09-13,2000-09-14,USFS,400.0,Arson,2000,2000,0.0014638823624133564
76,BTU-10476,Butte,Concow,2000-09-19,2000-09-22,CDF,1835.0,Equip. Use,2000,2000,0.006715560337571273
75,BTU-10476,Butte,Concow,2000-09-19,2000-09-22,CDF,1835.0,Equip. Use,2000,2000,0.006715560337571273
77,LNU-6288,Yolo,Sixteen,2000-09-21,2002-07-09,CDF,400.0,Arson,2000,2002,0.0014638823624133564
78,LNU-6288,Yolo,Sixteen,2000-09-21,2002-07-09,CDF,400.0,Arson,2000,2002,0.0014638823624133564
79,TGU-3715,Tehama (3 exp),Weinstein,2000-09-29,2000-10-02,CDF,8284.0,escape control,2000,2000,0.03031700372558061
80,TGU-3715,Tehama (3 exp),Weinstein,2000-09-29,2000-10-02,CDF,8284.0,escape control,2000,2000,0.03031700372558061
81,FKU-10923,Fresno,Worsham,2000-10-06,2000-10-06,LOCAL,500.0,Vehicle,2000,2000,0.0018298529530166956
82,FKU-10923,Fresno,Worsham,2000-10-06,2000-10-06,LOCAL,500.0,Vehicle,2000,2000,0.0018298529530166956
85,AEU-14243,El Dorado,Latrobe,2000-10-21,2000-10-21,CDF,750.0,Elec. Power,2000,2000,0.0027447794295250433
83,LNU-7151,Lake,Hidden,2000-10-21,2000-10-27,CDF,4500.0,Elec. Power,2000,2000,0.01646867657715026
84,LNU-7151,Lake,Hidden,2000-10-21,2000-10-27,CDF,4500.0,Elec. Power,2000,2000,0.01646867657715026
86,AEU-14243,El Dorado,Latrobe,2000-10-21,2000-10-21,CDF,750.0,Elec. Power,2000,2000,0.0027447794295250433
87,FKU-19,Sequoia NF,USFS #1,2001-01-01,2001-01-04,USFS,303.0,na,2001,2001,0.0011088908895281176
88,MVU-53,San Diego,Viejas,2001-01-03,2001-01-08,CDF,10353.0,Smoking,2001,2001,0.0378889352451637
90,TGU-2166,Tehama,M-9 Fire,2001-05-09,2001-05-09,USFS,351.0,Under Invest.,2001,2001,0.0012845567730177202
89,SKU-1500,Siskiyou,Jones,2001-05-09,2001-05-14,USFS,1440.0,Debris,2001,2001,0.005269976504688083
91,BTU-5556,Butte,Larkin,2001-05-20,2001-05-21,LOCAL,400.0,Equip. Use,2001,2001,0.0014638823624133564
92,LMU-00993,Lassen-Modoc,Hilton,2001-05-20,2001-05-23,CDF,390.0,Debris,2001,2001,0.0014272853033530225
93,SQF-622,Tulare,White,2001-05-23,2001-05-26,USFS,332.0,Under Invest.,2001,2001,0.0012150223608030858
94,LMU-01100,Lassen,Devil,2001-05-27,2001-06-01,CDF,4400.0,Equip. Use,2001,2001,0.016102705986546922
95,TGU-2791,Tehama,Freeman,2001-05-29,2001-05-29,CDF,390.0,Vehicle,2001,2001,0.0014272853033530225
96,SHU-4405,Trinity,Big,2001-06-02,2001-06-03,USFS,800.0,Under Invest.,2001,2001,0.0029277647248267128
97,4269 no rept.,Imperial,Powerline,2001-06-03,2001-06-03,BLM,777.0,Under Invest.,2001,2001,0.002843591488987945
98,HUU-002020,Humboldt,Flat,2001-06-05,2001-06-05,CDF,300.0,Campfire,2001,2001,0.0010979117718100174
104,TGU-3132,Tehama,Hog,2001-06-13,2001-06-13,CDF,340.0,Equip. Use,2001,2001,0.001244300008051353
103,MMU-9689,Merced,Merced Falls Fire,2001-06-13,2001-06-14,CDF,400.0,Weadeater,2001,2001,0.0014638823624133564
102,BEU-2101,San Benito,San Benito Cattle Co.,2001-06-13,2001-06-13,CDF,580.0,Arson,2001,2001,0.002122629425499367
101,MMU-9668,Merced,Assist SNF-562,2001-06-13,2001-06-13,LOCAL,1200.0,Under Invest.,2001,2001,0.00439164708724007
100,MMU-9668,Madera-Mariposa,165,2001-06-13,2001-06-13,LOCAL,1500.0,Undetermined,2001,2001,0.0054895588590500866
99,AEU-8312,Amador,Jackson,2001-06-13,2001-06-13,CDF,2240.0,Welding,2001,2001,0.008197741229514796
105,BDU-4825,San Bernardino,Hemlock,2001-06-14,2001-06-20,USFS,1074.0,Escape,2001,2001,0.003930524143079862
106,MMU-9893,Merced,Pacheco,2001-06-16,2001-06-17,CDF,1550.0,Vehicle,2001,2001,0.005672544154351756
107,BDU4918,San Bernardino,Shinn,2001-06-16,2001-06-18,USFS,300.0,Under Invest.,2001,2001,0.0010979117718100174
108,NEU-9855,Nevada,Martis,2001-06-17,2001-07-01,DF/USF,14500.0,Campfire,2001,2001,0.05306573563748417
109,TGU-3255,Tehama,Red Bank,2001-06-17,2001-06-17,CDF,650.0,Vehicle,2001,2001,0.0023788088389217043
110,RRU-41162,Riverside Palm Spgs.,Tram,2001-06-17,2001-06-18,CDF,393.0,Arson,2001,2001,0.0014382644210711227
111,SQF-1152,Kern,Canyon,2001-06-18,2001-06-19,USFS,566.0,Under Invest.,2001,2001,0.0020713935428148993
115,AEU-8916,Amador,Bevan,2001-06-23,2001-06-23,CDF,500.0,Equip. Use,2001,2001,0.0018298529530166956
114,SQF-1225,Tulare Sequoia NF,Democrat,2001-06-23,2001-06-25,USFS,550.0,Under Invest.,2001,2001,0.0020128382483183653
112,RRU-42668,Riverside,Watkins,2001-06-23,2001-06-24,CDF,1407.0,Arson,2001,2001,0.005149206209788981
113,MEU-4411,Mendocino,Ridge,2001-06-23,2001-06-25,CDF,610.0,Equip. Use,2001,2001,0.0022324206026803684
116,TUU-6158,Tulare,Vander Bowen,2001-06-29,2001-06-29,CDF,596.0,Vehicle,2001,2001,0.002181184719995901
117,MMU-10898,Merced,McNamammara,2001-07-01,2001-07-01,LOCAL,700.0,Undetermined,2001,2001,0.002561794134223374
118,BDU5620,Inyo NF,McLaughlin,2001-07-02,2001-07-05,USFS,2900.0,Lightning,2001,2001,0.010613147127496834
119,TCU-4586,Calaveras,Lake,2001-07-03,2001-07-03,CDF,550.0,Misc.,2001,2001,0.0020128382483183653
120,AEU-9653,Sacramento,Payen,2001-07-05,2001-07-05,CDF,300.0,Elec. Power,2001,2001,0.0010979117718100174
121,AEU-9735,Amador,Sixteen,2001-07-06,2001-07-06,CDF,550.0,Undetermined,2001,2001,0.0020128382483183653
122,RRU-47010,Riverside,Ballinger,2001-07-09,2001-07-09,CDF,350.0,Undetermined,2001,2001,0.001280897067111687
123,RRU-47545,Riverside,Silent,2001-07-11,2001-07-12,CDF,548.0,Equip. Use,2001,2001,0.0020055188365062982
124,YNP-1655,Mariposa/Yosemite NP,Hoover Complex,2001-07-13,2001-07-13,NPS,8007.0,Lightning,2001,2001,0.02930326518960936
125,MMU-11907,Merced,Crane,2001-07-16,2001-07-16,LOCAL,900.0,Under Invest.,2001,2001,0.003293735315430052
126,RRU-50309,Riverside,Reche,2001-07-22,2001-07-23,CDF,1798.0,Vehicle,2001,2001,0.006580151219048037
127,MMU-12399,Mariposa/SNF,Briceburg,2001-07-24,2001-07-25,CDF,800.0,Under Invest.,2001,2001,0.0029277647248267128
128,BTU-8762,Lassen,Stream,2001-07-26,2001-07-26,USFS,3560.0,Lightning,2001,2001,0.013028553025478872
129,BDU-6307,San Bernardino,Shelby,2001-07-27,2001-07-28,CDF,729.0,Railroad,2001,2001,0.0026679256054983422
130,SHU-7073,Shasta,Powerhouse,2001-07-28,2001-08-01,CDF,490.0,Undetermined,2001,2001,0.0017932558939563617
131,AEU-11228,Sacramento,Clay,2001-07-31,2001-07-31,CDF,535.0,Misc.,2001,2001,0.001957942659727864
132,SCU-3270,Stanislaus,Del Puerto,2001-08-03,2001-08-04,CDF,400.0,Campfire,2001,2001,0.0014638823624133564
136,LMU-2178,Lassen,BLM D431 Shaffer,2001-08-08,2001-08-08,BLM,1100.0,Lightning,2001,2001,0.004025676496636731
135,NOD-2187,Modoc,Cowhead/BLM D438,2001-08-08,2001-08-09,BLM,1670.0,Lightning,2001,2001,0.006111708863075763
133,MNF-667,"Mendocino NF/Colusa,Glenn",Trough,2001-08-08,2001-08-20,USFS,24970.0,Undetermined,2001,2001,0.09138285647365378
134,LMU-2549,Modoc,Modoc Complex,2001-08-08,2001-08-08,USFS,5367.0,Lightning,2001,2001,0.01964164159768121
137,LMU-2228,Lassen,Observation,2001-08-09,2002-08-12,USFS,67700.0,Lightning,2001,2002,0.24776208983846057
138,LMU-2248,Modoc NF,Blue Complex,2001-08-09,2002-08-10,USFS,37950.0,Lightning,2001,2002,0.13888583913396718
139,SHU-7419,Shasta,East Fire,2001-08-09,2001-08-10,CDF,624.0,Elec. Power,2001,2001,0.0022836564853648362
140,BDU-6857,Mono,Assist Crater,2001-08-12,2001-08-15,USFS,5800.0,Lightning,2001,2001,0.021226294254993668
141,NEU-14033,Placer/Tahoe NF,GAP,2001-08-12,2001-08-17,USFS,2462.0,Under Invest.,2001,2001,0.00901019594065421
142,NEU-14053,Nevada Desert,Buzz,2001-08-12,2001-08-12,BLM,2206.0,Lightning,2001,2001,0.00807331122870966
143,MVU-5576,Cleveland NF/MVU,Orosco,2001-08-14,2001-08-15,DF/USF,813.0,Under Invest,2001,2001,0.002975340901605147
144,NEU-14446,Placer,Ponderosa,2001-08-17,2001-08-23,CDF,2780.0,Vehicle,2001,2001,0.010173982418772827
145,MMU-14026,Mariposa/Tuolumne,Creek,2001-08-18,2001-08-24,CDF,11095.0,Arson,2001,2001,0.040604437027440474
146,TCU- 6112,Calaveras,Leonard,2001-08-19,2001-08-25,CDF,5167.0,Equip. Use,2001,2001,0.018909700416474533
147,FKU-10044,Sequoia NF/Fresno,Highway,2001-08-19,2001-08-29,USFS,4152.0,Arson,2001,2001,0.01519509892185064
148,MMU-14176,Madera,North Fork,2001-08-20,2001-08-20,CDF,2930.0,Under Invest.,2001,2001,0.010722938304677836
149,AEU-12745,El Dorado,Star,2001-08-25,2001-09-22,USFS,16761.0,Under Invest.,2001,2001,0.061340330691025666
150,SHU-7984,Trinity,Oregon,2001-08-28,2001-08-31,CDF,1680.0,Undetermined,2001,2001,0.006148305922136097
151,SHU-8086,Trinity,Hyampon,2001-08-31,2001-09-05,USFS,1065.0,Undetermined,2001,2001,0.003897586789925562
152,TCU-6632,Calaveras,Darby,2001-09-05,2001-09-24,CDF,14280.0,Undetermined,2001,2001,0.052260600338156826
153,BTU- 10696,Butte,Poe,2001-09-06,2001-09-12,CDF,8333.0,Elec. Power,2001,2001,0.03049632931497625
154,KNF-3902,Siskiyou,Happy Camp Cmplx,2001-09-14,2001-10-10,USFS,8500.0,Lightning,2001,2001,0.031107500201283826
155,BDU-8983,Angeles NF,Stables,2001-10-12,2001-10-15,USFS,6544.0,Under Invest.,2001,2001,0.02394911544908251
156,BTU-12700,Butte,HWY 70,2001-10-24,2001-10-26,CDF,1711.0,Arson,2001,2001,0.006261756805223132
157,TCU-8044,Calaveras,Moore,2001-10-27,2001-10-31,CDF,580.0,Undetermined,2001,2001,0.002122629425499367
158,MMU-18913,Merced,Crane,2001-11-02,2001-11-02,LOCAL,330.0,Undetermined,2001,2001,0.0012077029489910192
159,MVU-8827,San Diego,Bell,2001-12-08,2001-12-11,CDF,1204.0,Undetermined,2001,2001,0.004406285910864203
160,RRU-10403,Riverside,Green (State),2002-02-09,2002-02-13,CDF,2400.0,Elec. Power,2002,2002,0.00878329417448014
161,MVU-1024,San Diego,Gavilan Fire,2002-02-10,2002-02-15,CDF,5763.0,VMP Burn,2002,2002,0.021090885136470432
162,BDU-1909,Inyo,Tecopa,2002-03-05,2002-03-05,BLM,300.0,,2002,2002,0.0010979117718100174
163,MMU-4085,Madera,Nicholas,2002-03-16,2002-03-16,LOCAL,12000.0,Debris Burning,2002,2002,0.04391647087240069
164,RRU-20299,Riverside,Cajalco,2002-03-17,2002-03-17,CDF,575.0,Undetermined,2002,2002,0.0021043308959692
165,MVU-2043,San Diego,Aliso,2002-03-21,2002-03-22,MIL,2400.0,Under Invest.,2002,2002,0.00878329417448014
166,BDU-2403,Inyo,Airport,2002-03-22,2002-03-24,CDF,846.0,Undetermined,2002,2002,0.003096111196504249
167,MVU-2592,San Diego,Bell (Outside Origin),2002-04-13,2002-04-14,CDF,350.0,Undetermined,2002,2002,0.001280897067111687
168,RRU-29527,Orange/RRU,Evening Fire,2002-04-21,2002-04-23,CC,657.0,PWF,2002,2002,0.002404426780263938
169,HUU-26808,Del Norte,Kellogg,2002-04-28,2002-04-28,CDF,300.0,Vehicle,2002,2002,0.0010979117718100174
170,MMU-7167,Merced,Myers,2002-05-07,2002-05-07,CDF,320.0,Undetermined,2002,2002,0.0011711058899306851
171,MMU-7167,Merced,Myers,2002-05-07,2002-05-07,CDF,320.0,Undetermined,2002,2002,0.0011711058899306851
172,FKU-5607,Fresno,Tivy,2002-05-09,2002-05-10,CDF,680.0,Elec. Power,2002,2002,0.002488600016102706
173,FKU-5607,Fresno,Tivy,2002-05-09,2002-05-10,CDF,680.0,Elec. Power,2002,2002,0.002488600016102706
175,ANF-1534,Angeles NF,Bouquet,2002-05-11,2002-05-13,USFS,4977.0,Undetermined,2002,2002,0.018214356294328188
174,ANF-1534,Angeles NF,Bouquet,2002-05-11,2002-05-13,USFS,4977.0,Undetermined,2002,2002,0.018214356294328188
178,RRU-35797,Riverside/Orange Co.,State 925 (Antonio),2002-05-13,2002-05-15,CDF,1472.0,Undetermined,2002,2002,0.005387087093681152
179,RRU-35797,Riverside/Orange Co.,State 925 (Antonio),2002-05-13,2002-05-15,CDF,1472.0,Undetermined,2002,2002,0.005387087093681152
176,CNF-795,Cleveland NF,Mateo,2002-05-13,2002-05-13,USFS,1500.0,Undetermined,2002,2002,0.0054895588590500866
177,CNF-795,Cleveland NF,Mateo,2002-05-13,2002-05-13,USFS,1500.0,Undetermined,2002,2002,0.0054895588590500866
183,BDU-4432,Los Angeles,Shannon,2002-05-23,2002-05-23,CC,356.0,Undetermined,2002,2002,0.0013028553025478872
182,BDU-4432,Los Angeles,Shannon,2002-05-23,2002-05-23,CC,356.0,Undetermined,2002,2002,0.0013028553025478872
181,MMU-8182,Merced,Ahlem,2002-05-23,2002-05-23,LOCAL,6000.0,Undetermined,2002,2002,0.021958235436200346
180,MMU-8182,Merced,Ahlem,2002-05-23,2002-05-23,LOCAL,6000.0,Undetermined,2002,2002,0.021958235436200346
184,BDU-4700,San Bernardino NF,Arrowhead,2002-05-31,2002-06-05,USFS,2688.0,Under Invest.,2002,2002,0.009837289475417755
185,BDU-4700,San Bernardino NF,Arrowhead,2002-05-31,2002-06-05,USFS,2688.0,Under Invest.,2002,2002,0.009837289475417755
186,LPF-869,Ventura (Las Padres,Wolf,2002-06-01,2002-06-14,USFS,21645.0,Under Invest.,2002,2002,0.07921433433609275
187,LPF-869,Ventura (Las Padres,Wolf,2002-06-01,2002-06-14,USFS,21645.0,Under Invest.,2002,2002,0.07921433433609275
191,RRU-40281,BDF Riverside,Bee,2002-06-02,2002-06-02,USFS,432.0,Under Invest.,2002,2002,0.001580992951406425
190,RRU-40281,BDF Riverside,Bee,2002-06-02,2002-06-02,USFS,432.0,Under Invest.,2002,2002,0.001580992951406425
188,SQF- 1009,Sequoia NF,Rocky(will do),2002-06-02,2002-06-04,USFS,498.0,Under Invest.,2002,2002,0.0018225335412046287
189,SQF- 1009,Sequoia NF,Rocky(will do),2002-06-02,2002-06-04,USFS,498.0,Under Invest.,2002,2002,0.0018225335412046287
192,BDU-4974,Los Angeles,Copper,2002-06-05,2002-06-12,USFS,23407.0,Under Invest.,2002,2002,0.0856627361425236
193,BDU-4974,Los Angeles,Copper,2002-06-05,2002-06-12,USFS,23407.0,Under Invest.,2002,2002,0.0856627361425236
194,BTU-6327,Butte,Skyway,2002-06-08,2002-06-09,CDF,2000.0,Under Invest.,2002,2002,0.007319411812066782
195,BTU-6327,Butte,Skyway,2002-06-08,2002-06-09,CDF,2000.0,Under Invest.,2002,2002,0.007319411812066782
196,AEU-8140,Amador,Twin,2002-06-08,2002-06-08,CDF,300.0,Undetermined,2002,2002,0.0010979117718100174
197,AEU-8140,Amador,Twin,2002-06-08,2002-06-08,CDF,300.0,Undetermined,2002,2002,0.0010979117718100174
203,FKU-7156,Fresno,Area,2002-06-09,2002-06-10,CDF,400.0,Elec. Power,2002,2002,0.0014638823624133564
201,AEU-8240,Amador,Pony,2002-06-09,2002-06-09,CDF,720.0,Elec. Power,2002,2002,0.0026349882523440415
202,FKU-7156,Fresno,Area,2002-06-09,2002-06-10,CDF,400.0,Elec. Power,2002,2002,0.0014638823624133564
199,SLU-2909,San Luis Obispo,Davis,2002-06-09,2002-06-09,CDF,2118.0,Rekindle,2002,2002,0.007751257108978723
198,SLU-2909,San Luis Obispo,Davis,2002-06-09,2002-06-09,CDF,2118.0,Rekindle,2002,2002,0.007751257108978723
200,NEU-8324,Yuba,Field,2002-06-09,2002-06-11,CDF,945.0,Under Invest.,2002,2002,0.0034584220812015547
204,SKU-1997,Siskiyou,Forks,2002-06-12,2002-06-15,USFS,1400.0,Under Invest.,2002,2002,0.005123588268446748
205,TUU-5894,Tulare,State of Calif. #24,2002-06-14,2002-06-14,LOCAL,641.0,Vehicle,2002,2002,0.0023458714857674035
206,TUU-5931,Kern,Borel,2002-06-15,2002-06-17,CC,3430.0,Under Invest.,2002,2002,0.012552791257694531
207,BDU-5283,San Bernardino,Bluecut,2002-06-16,2002-06-22,USFS,6864.0,Under Invest.,2002,2002,0.025120221339013198
208,VAF-0364,Santa Barbara (Vand,Sudden Ranch,2002-06-17,2002-06-19,CC,7782.0,Under Invest.,2002,2002,0.02847983136075185
209,ANF-1949,Los Angeles,Copo,2002-06-18,2002-06-21,USFS,1460.0,Under Invest.,2002,2002,0.005343170622808751
210,SCU-2228,Alameda,Vieux,2002-06-18,2002-06-18,CDF,1029.0,Elec. Power,2002,2002,0.0037658373773083596
211,RRU-44585,Riverside,Mias (need correct),2002-06-18,2002-06-22,CDF,565.0,Under Invest.,2002,2002,0.002067733836908866
213,MMU-10060,Madera,Box,2002-06-19,2002-06-19,LOCAL,300.0,Smoking,2002,2002,0.0010979117718100174
212,MVU-4450,San Diego,Troy(4 exp rept with,2002-06-19,2003-06-22,CDF,1188.0,Campfire,2002,2003,0.004347730616367669
