,label,start_unix,end_unix,times,intensity
1125,BECKS,1358812800,1358899200,"({'starting_time': 1358812800, 'ending_time': 1358899200},)",0.0013019112834902105
1126,RIVER,1361664000,1362009600,"({'starting_time': 1361664000, 'ending_time': 1362009600},)",0.0015817250518821361
1127,JURUPA,1362009600,1362182400,"({'starting_time': 1362009600, 'ending_time': 1362182400},)",0.0011658907016330242
1128,PANTHER,1367366400,1368057600,"({'starting_time': 1367366400, 'ending_time': 1368057600},)",0.026799940928204452
1129,SUMMIT,1367366400,1367625600,"({'starting_time': 1367366400, 'ending_time': 1367625600},)",0.011487909713424066
1130,SPRINGS,1367452800,1368057600,"({'starting_time': 1367452800, 'ending_time': 1368057600},)",0.0942467180176749
1131,TRES PINOS,1367539200,1367625600,"({'starting_time': 1367539200, 'ending_time': 1367625600},)",0.0013757510279269686
1132,FOSTER,1367539200,1367712000,"({'starting_time': 1367539200, 'ending_time': 1367712000},)",0.0011658907016330242
1133,GORGONIO,1367625600,1367625600,"({'starting_time': 1367625600, 'ending_time': 1367625600},)",0.002526096520204886
1134,GRAND,1368576000,1369180800,"({'starting_time': 1368576000, 'ending_time': 1369180800},)",0.016889869964323744
1135,LAKE,1368748800,1369008000,"({'starting_time': 1368748800, 'ending_time': 1369008000},)",0.0027670472652090443
1136,FELIPE,1369267200,1369785600,"({'starting_time': 1369267200, 'ending_time': 1369785600},)",0.010298701197758381
1138,RIVER,1369526400,1369612800,"({'starting_time': 1369526400, 'ending_time': 1369612800},)",0.0017488360524495364
1137,GENERAL,1369526400,1369958400,"({'starting_time': 1369526400, 'ending_time': 1369958400},)",0.009715755846941869
1139,WHITE,1369612800,1370390400,"({'starting_time': 1369612800, 'ending_time': 1370390400},)",0.007710423840133067
1140,POWERHOUSE,1369872000,1370822400,"({'starting_time': 1369872000, 'ending_time': 1370822400},)",0.11765391700412725
1141,SHELTON,1369872000,1369872000,"({'starting_time': 1369872000, 'ending_time': 1369872000},)",0.0011775496086493544
1142,BRANCH,1370044800,1370304000,"({'starting_time': 1370044800, 'ending_time': 1370304000},)",0.0018887429366454993
1143,CARSTENS,1371340800,1372204800,"({'starting_time': 1371340800, 'ending_time': 1372204800},)",0.006637804394630685
1144,ROLLING,1371340800,1371513600,"({'starting_time': 1371340800, 'ending_time': 1371513600},)",0.0018654251226128387
1145,MILL,1372377600,1372723200,"({'starting_time': 1372377600, 'ending_time': 1372723200},)",0.0020752854489067833
1146,KIRKER,1372636800,1372723200,"({'starting_time': 1372636800, 'ending_time': 1372723200},)",0.0019120607506781598
1147,FOX,1372809600,1373155200,"({'starting_time': 1372809600, 'ending_time': 1373155200},)",0.0019509237740659273
1148,CHARIOT,1373068800,1373846400,"({'starting_time': 1373068800, 'ending_time': 1373846400},)",0.027417863000069955
1149,KYBURZ,1373241600,1373500800,"({'starting_time': 1373241600, 'ending_time': 1373500800},)",0.0022229649377802996
1150,MOUNTAIN,1373846400,1375228800,"({'starting_time': 1373846400, 'ending_time': 1375228800},)",0.10699378968886264
1151,RANCHO,1374192000,1374451200,"({'starting_time': 1374192000, 'ending_time': 1374451200},)",0.0019431511693883737
1152,ASPEN,1374451200,1378598400,"({'starting_time': 1374451200, 'ending_time': 1378598400},)",0.08935386337315498
