,label,start_unix,end_unix,times,intensity
591,BORDER FIRE # 16,1153353600,1153353600,"({'starting_time': 1153353600, 'ending_time': 1153353600},)",0.003137012767144024
592,OLIVE,1153440000,1153440000,"({'starting_time': 1153440000, 'ending_time': 1153440000},)",0.2490389786284781
593,BURNT,1153440000,1153440000,"({'starting_time': 1153440000, 'ending_time': 1153440000},)",0.006244149222220009
597,RIDGE,1153526400,1154044800,"({'starting_time': 1153526400, 'ending_time': 1154044800},)",0.004431652956759018
596,RAMP FIRE,1153526400,1153526400,"({'starting_time': 1153526400, 'ending_time': 1153526400},)",0.004461529268827056
594,CABEU-002665 (RICCO),1153526400,1153958400,"({'starting_time': 1153526400, 'ending_time': 1153958400},)",0.14446192761965462
595,WHISPERING PINES,1153526400,1153872000,"({'starting_time': 1153526400, 'ending_time': 1153872000},)",0.009889059294520684
598,UNCLES COMPLEX,1153612800,1162252800,"({'starting_time': 1153612800, 'ending_time': 1162252800},)",0.3032844025733463
599,ASSIST 103 (HORSE),1153612800,1154390400,"({'starting_time': 1153612800, 'ending_time': 1154390400},)",0.1661222538689824
600,HAPPY CAMP,1153612800,1159056000,"({'starting_time': 1153612800, 'ending_time': 1159056000},)",0.03304320114725039
601,"""Y""",1153612800,1153612800,"({'starting_time': 1153612800, 'ending_time': 1153612800},)",0.006572788654968431
602,SCOTT,1153612800,1153612800,"({'starting_time': 1153612800, 'ending_time': 1153612800},)",0.005975262413607664
603,COYOTE FIRE,1153612800,1153872000,"({'starting_time': 1153612800, 'ending_time': 1153872000},)",0.004650745911924632
604,ORLEANS COMPLEX,1153699200,1159574400,"({'starting_time': 1153699200, 'ending_time': 1159574400},)",0.15645228752962734
605,MT. PINOS LIGHTNING C,1153699200,1154131200,"({'starting_time': 1153699200, 'ending_time': 1154131200},)",0.03180831358177147
606,PANTHER,1153699200,1154908800,"({'starting_time': 1153699200, 'ending_time': 1154908800},)",0.00900272870316888
608,LAKIN,1153785600,1154390400,"({'starting_time': 1153785600, 'ending_time': 1154390400},)",0.004780209930886132
607,EMPIRE,1153785600,1153785600,"({'starting_time': 1153785600, 'ending_time': 1153785600},)",0.010894895134144642
609,HUNTER,1153872000,1153872000,"({'starting_time': 1153872000, 'ending_time': 1153872000},)",0.16228812715358415
610,HOY,1153872000,1154044800,"({'starting_time': 1153872000, 'ending_time': 1154044800},)",0.012777102794431056
611,RAYMOND,1153872000,1153872000,"({'starting_time': 1153872000, 'ending_time': 1153872000},)",0.004750333618818093
612,BAR COMPLEX,1153958400,1153958400,"({'starting_time': 1153958400, 'ending_time': 1153958400},)",1.0
613,MDF- 484 (SAGE),1153958400,1154736000,"({'starting_time': 1153958400, 'ending_time': 1154736000},)",0.04834983169677535
614,JUNCTION,1154131200,1154131200,"({'starting_time': 1154131200, 'ending_time': 1154131200},)",0.03113111717489593
615,ANTELOPE,1154390400,1154390400,"({'starting_time': 1154390400, 'ending_time': 1154390400},)",0.003983508275738443
616,MNF ASSIST (KINGSLEY,1154476800,1154476800,"({'starting_time': 1154476800, 'ending_time': 1154476800},)",0.06825741430477822
617,COTTONWOOD,1154736000,1154822400,"({'starting_time': 1154736000, 'ending_time': 1154822400},)",0.023363276037205966
618,COVINGTON,1154908800,1154908800,"({'starting_time': 1154908800, 'ending_time': 1154908800},)",0.005298066006732129
619,GOLF,1154995200,1155168000,"({'starting_time': 1154995200, 'ending_time': 1155168000},)",0.007967016551476885
620,GILAMN (GILMAN),1155340800,1155427200,"({'starting_time': 1155340800, 'ending_time': 1155427200},)",0.002987631206803832
621,QUAIL,1155427200,1155686400,"({'starting_time': 1155427200, 'ending_time': 1155686400},)",0.048439460632979464
622,MARYSVILLE,1155686400,1155772800,"({'starting_time': 1155686400, 'ending_time': 1155772800},)",0.0038640030274662896
623,BOUNDARY,1156118400,1156204800,"({'starting_time': 1156118400, 'ending_time': 1156204800},)",0.005337901089489514
624,EMERALD,1156809600,1156809600,"({'starting_time': 1156809600, 'ending_time': 1156809600},)",0.009172027804887765
625,PIGEON,1157155200,1160956800,"({'starting_time': 1157155200, 'ending_time': 1160956800},)",0.06425398848766108
626,RALSTON,1157414400,1158537600,"({'starting_time': 1157414400, 'ending_time': 1158537600},)",0.08388272551636226
627,ASSIST (SAWMILL),1158192000,1158278400,"({'starting_time': 1158192000, 'ending_time': 1158278400},)",0.07403350130459896
628,ORCHARD,1158364800,1158364800,"({'starting_time': 1158364800, 'ending_time': 1158364800},)",0.01573485768916685
629,RANCH,1158451200,1158451200,"({'starting_time': 1158451200, 'ending_time': 1158451200},)",0.016631147051208
630,PINNACLES,1158624000,1158796800,"({'starting_time': 1158624000, 'ending_time': 1158796800},)",0.023602286533750273
631,BASSETTS,1158624000,1159228800,"({'starting_time': 1158624000, 'ending_time': 1159228800},)",0.02105284123727767
633,NAPA,1158883200,1159056000,"({'starting_time': 1158883200, 'ending_time': 1159056000},)",0.0038540442567769435
632,82,1158883200,1158883200,"({'starting_time': 1158883200, 'ending_time': 1158883200},)",0.004979385344673053
634,NOBLE,1159056000,1159574400,"({'starting_time': 1159056000, 'ending_time': 1159574400},)",0.010098193478996953
635,ADAMS,1159056000,1159056000,"({'starting_time': 1159056000, 'ending_time': 1159056000},)",0.007967016551476885
636,,1160179200,1160179200,"({'starting_time': 1160179200, 'ending_time': 1160179200},)",0.004481446810205748
637,"CUYAM,A",1160352000,1160438400,"({'starting_time': 1160352000, 'ending_time': 1160438400},)",0.00846495508594419
638,RUBE,1160438400,1160438400,"({'starting_time': 1160438400, 'ending_time': 1160438400},)",0.0033959408050670227
639,SUNRISE,1160697600,1160784000,"({'starting_time': 1160697600, 'ending_time': 1160784000},)",0.004949509032605015
640,PHELPS,1161734400,1161734400,"({'starting_time': 1161734400, 'ending_time': 1161734400},)",0.01593403310295377
641,ESPERANZA,1161820800,1162252800,"({'starting_time': 1161820800, 'ending_time': 1162252800},)",0.4003425817117135
642,SIERRA,1162771200,1162857600,"({'starting_time': 1162771200, 'ending_time': 1162857600},)",0.006373613241181509
643,SHEKELL,1165104000,1165276800,"({'starting_time': 1165104000, 'ending_time': 1165276800},)",0.13543928137510705
644,CITRUS,1165190400,1165190400,"({'starting_time': 1165190400, 'ending_time': 1165190400},)",0.005228354611906706
645,WESTSIDE,1165449600,1165622400,"({'starting_time': 1165449600, 'ending_time': 1165622400},)",0.04008405202461808
