,label,start_unix,end_unix,times,intensity
646,MOCKINGBIRD,1167955200,1168041600,"({'starting_time': 1167955200, 'ending_time': 1168041600},)",0.0027934240051289095
647,DIABLO,1168732800,1168905600,"({'starting_time': 1168732800, 'ending_time': 1168905600},)",0.0013821412365168375
648,ALESSANDRO,1172966400,1172966400,"({'starting_time': 1172966400, 'ending_time': 1172966400},)",0.0028308916892513542
649,241 FIRE,1173571200,1173744000,"({'starting_time': 1173571200, 'ending_time': 1173744000},)",0.008476022763699643
650,SIERRA,1173571200,1173657600,"({'starting_time': 1173571200, 'ending_time': 1173657600},)",0.004346251358203549
651,LITTLE 5,1174521600,1174608000,"({'starting_time': 1174521600, 'ending_time': 1174608000},)",0.0012489228040814798
652,LAS FLORES,1175299200,1175385600,"({'starting_time': 1175299200, 'ending_time': 1175385600},)",0.017068611655780223
653,WALKER,1175817600,1175990400,"({'starting_time': 1175817600, 'ending_time': 1175990400},)",0.003750931488258044
654,GOLDEN,1176508800,1176595200,"({'starting_time': 1176508800, 'ending_time': 1176595200},)",0.008276195115046606
655,RIVER DAY,1177718400,1177804800,"({'starting_time': 1177718400, 'ending_time': 1177804800},)",0.002031581094639207
656,JAMES,1177804800,1178150400,"({'starting_time': 1177804800, 'ending_time': 1178150400},)",0.005620152618366659
657,DAWSON,1178582400,1178668800,"({'starting_time': 1178582400, 'ending_time': 1178668800},)",0.004121445253468883
658,GRIFFITH PARK,1178582400,1178841600,"({'starting_time': 1178582400, 'ending_time': 1178841600},)",0.00340123310311523
659,ISLAND,1178755200,1179187200,"({'starting_time': 1178755200, 'ending_time': 1179187200},)",0.01977461106462343
660,WOFFORD,1179014400,1179187200,"({'starting_time': 1179014400, 'ending_time': 1179187200},)",0.0021856149071425896
661,BRAYE,1179446400,1179792000,"({'starting_time': 1179446400, 'ending_time': 1179792000},)",0.0018733842061222196
662,GORMAN,1179532800,1179792000,"({'starting_time': 1179532800, 'ending_time': 1179792000},)",0.008534305827890111
663,HWY 41,1179619200,1179619200,"({'starting_time': 1179619200, 'ending_time': 1179619200},)",0.0014071196925984672
665,HONEY,1179792000,1179878400,"({'starting_time': 1179792000, 'ending_time': 1179878400},)",0.003022393185877181
664,BOLLI,1179792000,1180224000,"({'starting_time': 1179792000, 'ending_time': 1180224000},)",0.0030390454899316007
666,HORSE,1180310400,1180483200,"({'starting_time': 1180310400, 'ending_time': 1180483200},)",0.0017068611655780223
667,GOLDLEDGE,1180828800,1182988800,"({'starting_time': 1180828800, 'ending_time': 1182988800},)",0.017468266953086297
668,SHANNON,1180828800,1180915200,"({'starting_time': 1180828800, 'ending_time': 1180915200},)",0.008908982669114555
669,INKOPAH,1181001600,1181088000,"({'starting_time': 1181001600, 'ending_time': 1181088000},)",0.006244614020407399
670,OAK,1181520000,1182038400,"({'starting_time': 1181520000, 'ending_time': 1182038400},)",0.002081538006802466
671,DYE,1181692800,1181952000,"({'starting_time': 1181692800, 'ending_time': 1181952000},)",0.0016111104172651088
672,PINE,1182556800,1182556800,"({'starting_time': 1182556800, 'ending_time': 1182556800},)",0.0013072058682719488
675,MOUNTAIN,1182643200,1182729600,"({'starting_time': 1182643200, 'ending_time': 1182729600},)",0.0031681008463533534
674,ANGORA,1182643200,1183334400,"({'starting_time': 1182643200, 'ending_time': 1183334400},)",0.012905535642175291
673,WHITE,1182643200,1183420800,"({'starting_time': 1182643200, 'ending_time': 1183420800},)",0.051846948673435825
676,"CONNER, W",1182988800,1182988800,"({'starting_time': 1182988800, 'ending_time': 1182988800},)",0.0018567319020678
677,RANCHO,1183161600,1183420800,"({'starting_time': 1183161600, 'ending_time': 1183420800},)",0.0020066026385575776
678,ZACA,1183507200,1188691200,"({'starting_time': 1183507200, 'ending_time': 1188691200},)",1.0
679,ANTELOPE COMPLEX,1183593600,1184284800,"({'starting_time': 1183593600, 'ending_time': 1184284800},)",0.09534276686358016
680,MERIDIAN,1183593600,1183680000,"({'starting_time': 1183593600, 'ending_time': 1183680000},)",0.0019441564983535035
681,INYO COMPLEX,1183680000,1184544000,"({'starting_time': 1183680000, 'ending_time': 1184544000},)",0.1464403618545671
682,ROCK 2,1183680000,1183766400,"({'starting_time': 1183680000, 'ending_time': 1183766400},)",0.004183891393672957
683,CANYON,1183766400,1183852800,"({'starting_time': 1183766400, 'ending_time': 1183852800},)",0.0033929069510880198
688,PASS,1184025600,1184544000,"({'starting_time': 1184025600, 'ending_time': 1184544000},)",0.0018442426740269851
687,JUNE,1184025600,1184198400,"({'starting_time': 1184025600, 'ending_time': 1184198400},)",0.0028308916892513542
686,POWER,1184025600,1184198400,"({'starting_time': 1184025600, 'ending_time': 1184198400},)",0.0032305469865574277
685,FLETCHER,1184025600,1184803200,"({'starting_time': 1184025600, 'ending_time': 1184803200},)",0.033808340306485656
684,ELK COMPLEX,1184025600,1189814400,"({'starting_time': 1184025600, 'ending_time': 1189814400},)",0.07361983622458962
689,CHINA-BACK COMPLEX,1184284800,1184976000,"({'starting_time': 1184284800, 'ending_time': 1184976000},)",0.012097898895535933
690,DIGIER,1184976000,1185062400,"({'starting_time': 1184976000, 'ending_time': 1185062400},)",0.0015153596689521955
691,32,1186099200,1186444800,"({'starting_time': 1186099200, 'ending_time': 1186444800},)",0.0015902950371970842
692,BANGOR,1186444800,1186444800,"({'starting_time': 1186444800, 'ending_time': 1186444800},)",0.004400371346380413
693,TAR,1186704000,1187481600,"({'starting_time': 1186704000, 'ending_time': 1187481600},)",0.023496401020786237
694,BEAR,1186963200,1187308800,"({'starting_time': 1186963200, 'ending_time': 1187308800},)",0.003501146927441748
695,HWY 128,1187049600,1187136000,"({'starting_time': 1187049600, 'ending_time': 1187136000},)",0.001665230405441973
696,DUNTON,1187222400,1187222400,"({'starting_time': 1187222400, 'ending_time': 1187222400},)",0.0022480610473466635
697,CEMETARY,1187568000,1187740800,"({'starting_time': 1187568000, 'ending_time': 1187740800},)",0.0018733842061222196
698,VISTA,1187740800,1188086400,"({'starting_time': 1187740800, 'ending_time': 1188086400},)",0.0017484919257140716
699,GROUSE,1188172800,1189209600,"({'starting_time': 1188172800, 'ending_time': 1189209600},)",0.004254663685904241
700,WALLOW,1188345600,1188777600,"({'starting_time': 1188345600, 'ending_time': 1188777600},)",0.005994829459591102
701,LAZY,1188345600,1189296000,"({'starting_time': 1188345600, 'ending_time': 1189296000},)",0.0024936825321493546
702,QUIEN,1188432000,1188691200,"({'starting_time': 1188432000, 'ending_time': 1188691200},)",0.002023254942611997
