,label,start_unix,end_unix,times,intensity
407,CASTLE,1086652800,1086652800,"({'starting_time': 1086652800, 'ending_time': 1086652800},)",0.01458940160457867
408,SOURCE,1087344000,1087344000,"({'starting_time': 1087344000, 'ending_time': 1087344000},)",0.00983698707138842
409,KERN #11 (WEST FIRE),1087516800,1087516800,"({'starting_time': 1087516800, 'ending_time': 1087516800},)",0.014052838673412029
410,MOKE ASSIST,1087689600,1087689600,"({'starting_time': 1087689600, 'ending_time': 1087689600},)",0.010220246307936021
411,SKEDADDLE,1087862400,1088035200,"({'starting_time': 1087862400, 'ending_time': 1088035200},)",0.009402626603301139
412,CRAG,1088035200,1088035200,"({'starting_time': 1088035200, 'ending_time': 1088035200},)",0.022254586335530686
413,FKU-7654,1088208000,1088208000,"({'starting_time': 1088208000, 'ending_time': 1088208000},)",0.12775307884920026
414,ASSIST ANF (INTERSTATE06/26/04,1088208000,1088208000,"({'starting_time': 1088208000, 'ending_time': 1088208000},)",0.007665184730952016
415,MEADOW,1088294400,1088640000,"({'starting_time': 1088294400, 'ending_time': 1088640000},)",0.12928611579539068
416,BLUFF WFU,1088380800,1088380800,"({'starting_time': 1088380800, 'ending_time': 1088380800},)",0.08441923450355153
417,CABEU002411 (CHULAR),1088553600,1088640000,"({'starting_time': 1088553600, 'ending_time': 1088640000},)",0.007665184730952016
419,"BLACK, H",1088640000,1088640000,"({'starting_time': 1088640000, 'ending_time': 1088640000},)",0.00958148091369002
418,WARNER,1088640000,1088640000,"({'starting_time': 1088640000, 'ending_time': 1088640000},)",0.015330369461904032
420,CORRAL HOLLOW,1089417600,1089504000,"({'starting_time': 1089417600, 'ending_time': 1089504000},)",0.01788543103888804
421,VERBENIA,1089504000,1089936000,"({'starting_time': 1089504000, 'ending_time': 1089936000},)",0.09793551024579693
422,GATOS,1089504000,1089676800,"({'starting_time': 1089504000, 'ending_time': 1089676800},)",0.03339465481118095
423,PINE,1089590400,1090368000,"({'starting_time': 1089590400, 'ending_time': 1090368000},)",0.445040625479074
424,MATAGUARY,1089676800,1089849600,"({'starting_time': 1089676800, 'ending_time': 1089849600},)",0.22098727579334662
425,LAKEVIEW,1089676800,1089676800,"({'starting_time': 1089676800, 'ending_time': 1089676800},)",0.00894271551944402
426,SUNSET,1089676800,1089676800,"({'starting_time': 1089676800, 'ending_time': 1089676800},)",0.008176197046348817
427,ROCKYKRN#1,1089763200,1089763200,"({'starting_time': 1089763200, 'ending_time': 1089763200},)",0.013030814042618428
428,SILVER,1089849600,1089936000,"({'starting_time': 1089849600, 'ending_time': 1089936000},)",0.011114517859880423
430,STATE (MELTON),1090022400,1090281600,"({'starting_time': 1090022400, 'ending_time': 1090281600},)",0.09369410802800347
429,ASSIST (FOOTHILL),1090022400,1090368000,"({'starting_time': 1090022400, 'ending_time': 1090368000},)",0.15335479585058
431,MENDOTA,1090108800,1090108800,"({'starting_time': 1090108800, 'ending_time': 1090108800},)",0.012775307884920026
432,PELICAN,1090195200,1090627200,"({'starting_time': 1090195200, 'ending_time': 1090627200},)",0.03832592365476008
433,JALAMA,1090281600,1090454400,"({'starting_time': 1090281600, 'ending_time': 1090454400},)",0.007844039041340897
434,STRAYLOR,1090454400,1091059200,"({'starting_time': 1090454400, 'ending_time': 1091059200},)",0.08743420716439267
435,STATE,1090454400,1090454400,"({'starting_time': 1090454400, 'ending_time': 1090454400},)",0.01916296182738004
436,USFS #6 (CAMP),1090454400,1090540800,"({'starting_time': 1090454400, 'ending_time': 1090540800},)",0.01788543103888804
437,ASSIST (CROWN COMPLE 07/20/04,1090540800,1090540800,"({'starting_time': 1090540800, 'ending_time': 1090540800},)",0.4605753998671368
439,LIGHT#37,1090627200,1090627200,"({'starting_time': 1090627200, 'ending_time': 1090627200},)",0.010220246307936021
438,IRONGATE,1090627200,1090800000,"({'starting_time': 1090627200, 'ending_time': 1090800000},)",0.06132147784761613
440,ARMSTRONG #2,1090886400,1092441600,"({'starting_time': 1090886400, 'ending_time': 1092441600},)",0.022458991261689407
441,SIMS,1090972800,1091491200,"({'starting_time': 1090972800, 'ending_time': 1091491200},)",0.10296898155245542
442,HWY 4 #2,1091750400,1092009600,"({'starting_time': 1091750400, 'ending_time': 1092009600},)",0.0879707700955593
443,EAST ANF 2861,1091836800,1092009600,"({'starting_time': 1091836800, 'ending_time': 1092009600},)",0.033982318973887274
444,KINCAID,1091923200,1092096000,"({'starting_time': 1091923200, 'ending_time': 1092096000},)",0.03183606724922071
445,STEVENS,1091923200,1092268800,"({'starting_time': 1091923200, 'ending_time': 1092268800},)",0.02386427512903061
446,CREEK,1091923200,1092182400,"({'starting_time': 1091923200, 'ending_time': 1092182400},)",0.008380601972507538
447,HUNT,1092096000,1092268800,"({'starting_time': 1092096000, 'ending_time': 1092268800},)",0.015330369461904032
450,EARLY,1092182400,1092009600,"({'starting_time': 1092182400, 'ending_time': 1092009600},)",0.04266952833563289
449,OREGON,1092182400,1092528000,"({'starting_time': 1092182400, 'ending_time': 1092528000},)",0.051867750012775306
448,BEAR,1092182400,1092614400,"({'starting_time': 1092182400, 'ending_time': 1092614400},)",0.2771730798712249
451,DEEP,1092268800,1092614400,"({'starting_time': 1092268800, 'ending_time': 1092614400},)",0.08043333844345649
452,NOD BBT4 (SNAKE),1092355200,1092614400,"({'starting_time': 1092355200, 'ending_time': 1092614400},)",0.012775307884920026
453,STONEY,1092355200,1092614400,"({'starting_time': 1092355200, 'ending_time': 1092614400},)",0.012775307884920026
454,LGT#60 (BELFAST),1092355200,1092614400,"({'starting_time': 1092355200, 'ending_time': 1092614400},)",0.012775307884920026
455,FRENCH,1092441600,1092960000,"({'starting_time': 1092441600, 'ending_time': 1092960000},)",0.3322857580867699
456,MIX (VACA),1092787200,1092960000,"({'starting_time': 1092787200, 'ending_time': 1092960000},)",0.0096325821452297
457,LONG,1093478400,1093478400,"({'starting_time': 1093478400, 'ending_time': 1093478400},)",0.010220246307936021
458,BEAR,1094083200,1094256000,"({'starting_time': 1094083200, 'ending_time': 1094256000},)",0.010220246307936021
460,PATTISON,1094169600,1094342400,"({'starting_time': 1094169600, 'ending_time': 1094342400},)",0.06326332464612397
459,GEYSERS,1094169600,1094601600,"({'starting_time': 1094169600, 'ending_time': 1094601600},)",0.32002146251724667
461,CEMENT,1094256000,1094256000,"({'starting_time': 1094256000, 'ending_time': 1094256000},)",0.028105677346824058
462,SCOTT,1094256000,1094256000,"({'starting_time': 1094256000, 'ending_time': 1094256000},)",0.01788543103888804
463,ASSIST - RUNAWAY,1094515200,1094688000,"({'starting_time': 1094515200, 'ending_time': 1094688000},)",0.025729470080228932
464,DOLCINI,1094515200,1094688000,"({'starting_time': 1094515200, 'ending_time': 1094688000},)",0.00919822167714242
465,CHINA,1094860800,1094947200,"({'starting_time': 1094860800, 'ending_time': 1094947200},)",0.008022893351729777
466,OLD HIGHWAY,1094947200,1095206400,"({'starting_time': 1094947200, 'ending_time': 1095206400},)",0.03441667944197455
467,STF #2191,1094947200,1094947200,"({'starting_time': 1094947200, 'ending_time': 1094947200},)",0.020440492615872042
468,BORDER #16,1095033600,1095033600,"({'starting_time': 1095033600, 'ending_time': 1095033600},)",0.02465634421789565
469,POWER,1097020800,1098316800,"({'starting_time': 1097020800, 'ending_time': 1098316800},)",0.4292503449333129
470,RUMSEY,1097366400,1097884800,"({'starting_time': 1097366400, 'ending_time': 1097884800},)",1.0
471,FREDS,1097625600,1097971200,"({'starting_time': 1097625600, 'ending_time': 1097971200},)",0.1967397414277684
