,label,start_unix,end_unix,times,intensity
84,Hidden,972086400,972604800,"({'starting_time': 972086400, 'ending_time': 972604800},)",0.01646867657715026
86,Latrobe,972086400,972086400,"({'starting_time': 972086400, 'ending_time': 972086400},)",0.0027447794295250433
87,USFS #1,978307200,978566400,"({'starting_time': 978307200, 'ending_time': 978566400},)",0.0011088908895281176
88,Viejas,978480000,978912000,"({'starting_time': 978480000, 'ending_time': 978912000},)",0.0378889352451637
90,M-9 Fire,989366400,989366400,"({'starting_time': 989366400, 'ending_time': 989366400},)",0.0012845567730177202
89,Jones,989366400,989798400,"({'starting_time': 989366400, 'ending_time': 989798400},)",0.005269976504688083
91,Larkin,990316800,990403200,"({'starting_time': 990316800, 'ending_time': 990403200},)",0.0014638823624133564
92,Hilton,990316800,990576000,"({'starting_time': 990316800, 'ending_time': 990576000},)",0.0014272853033530225
93,White,990576000,990835200,"({'starting_time': 990576000, 'ending_time': 990835200},)",0.0012150223608030858
94,Devil,990921600,991353600,"({'starting_time': 990921600, 'ending_time': 991353600},)",0.016102705986546922
95,Freeman,991094400,991094400,"({'starting_time': 991094400, 'ending_time': 991094400},)",0.0014272853033530225
96,Big,991440000,991526400,"({'starting_time': 991440000, 'ending_time': 991526400},)",0.0029277647248267128
97,Powerline,991526400,991526400,"({'starting_time': 991526400, 'ending_time': 991526400},)",0.002843591488987945
98,Flat,991699200,991699200,"({'starting_time': 991699200, 'ending_time': 991699200},)",0.0010979117718100174
104,Hog,992390400,992390400,"({'starting_time': 992390400, 'ending_time': 992390400},)",0.001244300008051353
103,Merced Falls Fire,992390400,992476800,"({'starting_time': 992390400, 'ending_time': 992476800},)",0.0014638823624133564
102,San Benito Cattle Co.,992390400,992390400,"({'starting_time': 992390400, 'ending_time': 992390400},)",0.002122629425499367
101,Assist SNF-562,992390400,992390400,"({'starting_time': 992390400, 'ending_time': 992390400},)",0.00439164708724007
100,165,992390400,992390400,"({'starting_time': 992390400, 'ending_time': 992390400},)",0.0054895588590500866
99,Jackson,992390400,992390400,"({'starting_time': 992390400, 'ending_time': 992390400},)",0.008197741229514796
105,Hemlock,992476800,992995200,"({'starting_time': 992476800, 'ending_time': 992995200},)",0.003930524143079862
106,Pacheco,992649600,992736000,"({'starting_time': 992649600, 'ending_time': 992736000},)",0.005672544154351756
107,Shinn,992649600,992822400,"({'starting_time': 992649600, 'ending_time': 992822400},)",0.0010979117718100174
108,Martis,992736000,993945600,"({'starting_time': 992736000, 'ending_time': 993945600},)",0.05306573563748417
109,Red Bank,992736000,992736000,"({'starting_time': 992736000, 'ending_time': 992736000},)",0.0023788088389217043
110,Tram,992736000,992822400,"({'starting_time': 992736000, 'ending_time': 992822400},)",0.0014382644210711227
111,Canyon,992822400,992908800,"({'starting_time': 992822400, 'ending_time': 992908800},)",0.0020713935428148993
115,Bevan,993254400,993254400,"({'starting_time': 993254400, 'ending_time': 993254400},)",0.0018298529530166956
114,Democrat,993254400,993427200,"({'starting_time': 993254400, 'ending_time': 993427200},)",0.0020128382483183653
112,Watkins,993254400,993340800,"({'starting_time': 993254400, 'ending_time': 993340800},)",0.005149206209788981
113,Ridge,993254400,993427200,"({'starting_time': 993254400, 'ending_time': 993427200},)",0.0022324206026803684
116,Vander Bowen,993772800,993772800,"({'starting_time': 993772800, 'ending_time': 993772800},)",0.002181184719995901
117,McNamammara,993945600,993945600,"({'starting_time': 993945600, 'ending_time': 993945600},)",0.002561794134223374
118,McLaughlin,994032000,994291200,"({'starting_time': 994032000, 'ending_time': 994291200},)",0.010613147127496834
119,Lake,994118400,994118400,"({'starting_time': 994118400, 'ending_time': 994118400},)",0.0020128382483183653
120,Payen,994291200,994291200,"({'starting_time': 994291200, 'ending_time': 994291200},)",0.0010979117718100174
121,Sixteen,994377600,994377600,"({'starting_time': 994377600, 'ending_time': 994377600},)",0.0020128382483183653
122,Ballinger,994636800,994636800,"({'starting_time': 994636800, 'ending_time': 994636800},)",0.001280897067111687
123,Silent,994809600,994896000,"({'starting_time': 994809600, 'ending_time': 994896000},)",0.0020055188365062982
124,Hoover Complex,994982400,994982400,"({'starting_time': 994982400, 'ending_time': 994982400},)",0.02930326518960936
125,Crane,995241600,995241600,"({'starting_time': 995241600, 'ending_time': 995241600},)",0.003293735315430052
126,Reche,995760000,995846400,"({'starting_time': 995760000, 'ending_time': 995846400},)",0.006580151219048037
127,Briceburg,995932800,996019200,"({'starting_time': 995932800, 'ending_time': 996019200},)",0.0029277647248267128
128,Stream,996105600,996105600,"({'starting_time': 996105600, 'ending_time': 996105600},)",0.013028553025478872
129,Shelby,996192000,996278400,"({'starting_time': 996192000, 'ending_time': 996278400},)",0.0026679256054983422
130,Powerhouse,996278400,996624000,"({'starting_time': 996278400, 'ending_time': 996624000},)",0.0017932558939563617
131,Clay,996537600,996537600,"({'starting_time': 996537600, 'ending_time': 996537600},)",0.001957942659727864
132,Del Puerto,996796800,996883200,"({'starting_time': 996796800, 'ending_time': 996883200},)",0.0014638823624133564
136,BLM D431 Shaffer,997228800,997228800,"({'starting_time': 997228800, 'ending_time': 997228800},)",0.004025676496636731
135,Cowhead/BLM D438,997228800,997315200,"({'starting_time': 997228800, 'ending_time': 997315200},)",0.006111708863075763
133,Trough,997228800,998265600,"({'starting_time': 997228800, 'ending_time': 998265600},)",0.09138285647365378
134,Modoc Complex,997228800,997228800,"({'starting_time': 997228800, 'ending_time': 997228800},)",0.01964164159768121
137,Observation,997315200,1029110400,"({'starting_time': 997315200, 'ending_time': 1029110400},)",0.24776208983846057
138,Blue Complex,997315200,1028937600,"({'starting_time': 997315200, 'ending_time': 1028937600},)",0.13888583913396718
139,East Fire,997315200,997401600,"({'starting_time': 997315200, 'ending_time': 997401600},)",0.0022836564853648362
140,Assist Crater,997574400,997833600,"({'starting_time': 997574400, 'ending_time': 997833600},)",0.021226294254993668
141,GAP,997574400,998006400,"({'starting_time': 997574400, 'ending_time': 998006400},)",0.00901019594065421
142,Buzz,997574400,997574400,"({'starting_time': 997574400, 'ending_time': 997574400},)",0.00807331122870966
143,Orosco,997747200,997833600,"({'starting_time': 997747200, 'ending_time': 997833600},)",0.002975340901605147
144,Ponderosa,998006400,998524800,"({'starting_time': 998006400, 'ending_time': 998524800},)",0.010173982418772827
145,Creek,998092800,998611200,"({'starting_time': 998092800, 'ending_time': 998611200},)",0.040604437027440474
146,Leonard,998179200,998697600,"({'starting_time': 998179200, 'ending_time': 998697600},)",0.018909700416474533
147,Highway,998179200,999043200,"({'starting_time': 998179200, 'ending_time': 999043200},)",0.01519509892185064
148,North Fork,998265600,998265600,"({'starting_time': 998265600, 'ending_time': 998265600},)",0.010722938304677836
149,Star,998697600,1001116800,"({'starting_time': 998697600, 'ending_time': 1001116800},)",0.061340330691025666
150,Oregon,998956800,999216000,"({'starting_time': 998956800, 'ending_time': 999216000},)",0.006148305922136097
151,Hyampon,999216000,999648000,"({'starting_time': 999216000, 'ending_time': 999648000},)",0.003897586789925562
152,Darby,999648000,1001289600,"({'starting_time': 999648000, 'ending_time': 1001289600},)",0.052260600338156826
153,Poe,999734400,1000252800,"({'starting_time': 999734400, 'ending_time': 1000252800},)",0.03049632931497625
154,Happy Camp Cmplx,1000425600,1002672000,"({'starting_time': 1000425600, 'ending_time': 1002672000},)",0.031107500201283826
155,Stables,1002844800,1003104000,"({'starting_time': 1002844800, 'ending_time': 1003104000},)",0.02394911544908251
156,HWY 70,1003881600,1004054400,"({'starting_time': 1003881600, 'ending_time': 1004054400},)",0.006261756805223132
157,Moore,1004140800,1004486400,"({'starting_time': 1004140800, 'ending_time': 1004486400},)",0.002122629425499367
158,Crane,1004659200,1004659200,"({'starting_time': 1004659200, 'ending_time': 1004659200},)",0.0012077029489910192
159,Bell,1007769600,1008028800,"({'starting_time': 1007769600, 'ending_time': 1008028800},)",0.004406285910864203
160,Green (State),1013212800,1013558400,"({'starting_time': 1013212800, 'ending_time': 1013558400},)",0.00878329417448014
161,Gavilan Fire,1013299200,1013731200,"({'starting_time': 1013299200, 'ending_time': 1013731200},)",0.021090885136470432
162,Tecopa,1015286400,1015286400,"({'starting_time': 1015286400, 'ending_time': 1015286400},)",0.0010979117718100174
163,Nicholas,1016236800,1016236800,"({'starting_time': 1016236800, 'ending_time': 1016236800},)",0.04391647087240069
164,Cajalco,1016323200,1016323200,"({'starting_time': 1016323200, 'ending_time': 1016323200},)",0.0021043308959692
165,Aliso,1016668800,1016755200,"({'starting_time': 1016668800, 'ending_time': 1016755200},)",0.00878329417448014
166,Airport,1016755200,1016928000,"({'starting_time': 1016755200, 'ending_time': 1016928000},)",0.003096111196504249
167,Bell (Outside Origin),1018656000,1018742400,"({'starting_time': 1018656000, 'ending_time': 1018742400},)",0.001280897067111687
168,Evening Fire,1019347200,1019520000,"({'starting_time': 1019347200, 'ending_time': 1019520000},)",0.002404426780263938
169,Kellogg,1019952000,1019952000,"({'starting_time': 1019952000, 'ending_time': 1019952000},)",0.0010979117718100174
170,Myers,1020729600,1020729600,"({'starting_time': 1020729600, 'ending_time': 1020729600},)",0.0011711058899306851
171,Myers,1020729600,1020729600,"({'starting_time': 1020729600, 'ending_time': 1020729600},)",0.0011711058899306851
172,Tivy,1020902400,1020988800,"({'starting_time': 1020902400, 'ending_time': 1020988800},)",0.002488600016102706
173,Tivy,1020902400,1020988800,"({'starting_time': 1020902400, 'ending_time': 1020988800},)",0.002488600016102706
175,Bouquet,1021075200,1021248000,"({'starting_time': 1021075200, 'ending_time': 1021248000},)",0.018214356294328188
174,Bouquet,1021075200,1021248000,"({'starting_time': 1021075200, 'ending_time': 1021248000},)",0.018214356294328188
178,State 925 (Antonio),1021248000,1021420800,"({'starting_time': 1021248000, 'ending_time': 1021420800},)",0.005387087093681152
179,State 925 (Antonio),1021248000,1021420800,"({'starting_time': 1021248000, 'ending_time': 1021420800},)",0.005387087093681152
176,Mateo,1021248000,1021248000,"({'starting_time': 1021248000, 'ending_time': 1021248000},)",0.0054895588590500866
177,Mateo,1021248000,1021248000,"({'starting_time': 1021248000, 'ending_time': 1021248000},)",0.0054895588590500866
183,Shannon,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.0013028553025478872
182,Shannon,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.0013028553025478872
181,Ahlem,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.021958235436200346
180,Ahlem,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.021958235436200346
184,Arrowhead,1022803200,1023235200,"({'starting_time': 1022803200, 'ending_time': 1023235200},)",0.009837289475417755
185,Arrowhead,1022803200,1023235200,"({'starting_time': 1022803200, 'ending_time': 1023235200},)",0.009837289475417755
186,Wolf,1022889600,1024012800,"({'starting_time': 1022889600, 'ending_time': 1024012800},)",0.07921433433609275
187,Wolf,1022889600,1024012800,"({'starting_time': 1022889600, 'ending_time': 1024012800},)",0.07921433433609275
191,Bee,1022976000,1022976000,"({'starting_time': 1022976000, 'ending_time': 1022976000},)",0.001580992951406425
190,Bee,1022976000,1022976000,"({'starting_time': 1022976000, 'ending_time': 1022976000},)",0.001580992951406425
188,Rocky(will do),1022976000,1023148800,"({'starting_time': 1022976000, 'ending_time': 1023148800},)",0.0018225335412046287
189,Rocky(will do),1022976000,1023148800,"({'starting_time': 1022976000, 'ending_time': 1023148800},)",0.0018225335412046287
192,Copper,1023235200,1023840000,"({'starting_time': 1023235200, 'ending_time': 1023840000},)",0.0856627361425236
193,Copper,1023235200,1023840000,"({'starting_time': 1023235200, 'ending_time': 1023840000},)",0.0856627361425236
194,Skyway,1023494400,1023580800,"({'starting_time': 1023494400, 'ending_time': 1023580800},)",0.007319411812066782
195,Skyway,1023494400,1023580800,"({'starting_time': 1023494400, 'ending_time': 1023580800},)",0.007319411812066782
196,Twin,1023494400,1023494400,"({'starting_time': 1023494400, 'ending_time': 1023494400},)",0.0010979117718100174
197,Twin,1023494400,1023494400,"({'starting_time': 1023494400, 'ending_time': 1023494400},)",0.0010979117718100174
203,Area,1023580800,1023667200,"({'starting_time': 1023580800, 'ending_time': 1023667200},)",0.0014638823624133564
201,Pony,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.0026349882523440415
202,Area,1023580800,1023667200,"({'starting_time': 1023580800, 'ending_time': 1023667200},)",0.0014638823624133564
199,Davis,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.007751257108978723
198,Davis,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.007751257108978723
200,Field,1023580800,1023753600,"({'starting_time': 1023580800, 'ending_time': 1023753600},)",0.0034584220812015547
204,Forks,1023840000,1024099200,"({'starting_time': 1023840000, 'ending_time': 1024099200},)",0.005123588268446748
205,State of Calif. #24,1024012800,1024012800,"({'starting_time': 1024012800, 'ending_time': 1024012800},)",0.0023458714857674035
206,Borel,1024099200,1024272000,"({'starting_time': 1024099200, 'ending_time': 1024272000},)",0.012552791257694531
207,Bluecut,1024185600,1024704000,"({'starting_time': 1024185600, 'ending_time': 1024704000},)",0.025120221339013198
208,Sudden Ranch,1024272000,1024444800,"({'starting_time': 1024272000, 'ending_time': 1024444800},)",0.02847983136075185
209,Copo,1024358400,1024617600,"({'starting_time': 1024358400, 'ending_time': 1024617600},)",0.005343170622808751
210,Vieux,1024358400,1024358400,"({'starting_time': 1024358400, 'ending_time': 1024358400},)",0.0037658373773083596
211,Mias (need correct),1024358400,1024704000,"({'starting_time': 1024358400, 'ending_time': 1024704000},)",0.002067733836908866
213,Box,1024444800,1024444800,"({'starting_time': 1024444800, 'ending_time': 1024444800},)",0.0010979117718100174
212,Troy(4 exp rept with,1024444800,1056240000,"({'starting_time': 1024444800, 'ending_time': 1056240000},)",0.004347730616367669
214,Stage,1024704000,1024704000,"({'starting_time': 1024704000, 'ending_time': 1024704000},)",0.004025676496636731
215,Louisiana,1025049600,1025395200,"({'starting_time': 1025049600, 'ending_time': 1025395200},)",0.024058906626263515
216,600,1025136000,1025136000,"({'starting_time': 1025136000, 'ending_time': 1025136000},)",0.0016395482459029592
217,Gondola,1025654400,1026000000,"({'starting_time': 1025654400, 'ending_time': 1026000000},)",0.002452002957042372
218,Gondola,1025654400,1026000000,"({'starting_time': 1025654400, 'ending_time': 1026000000},)",0.002452002957042372
219,Cottonwood,1025740800,1025740800,"({'starting_time': 1025740800, 'ending_time': 1025740800},)",0.003659705906033391
220,Cottonwood,1025740800,1025740800,"({'starting_time': 1025740800, 'ending_time': 1025740800},)",0.003659705906033391
221,White,1026172800,1026259200,"({'starting_time': 1026172800, 'ending_time': 1026259200},)",0.0010979117718100174
222,White,1026172800,1026259200,"({'starting_time': 1026172800, 'ending_time': 1026259200},)",0.0010979117718100174
225,Black,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.0010979117718100174
226,Black,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.0010979117718100174
223,BLM #596,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.01646867657715026
224,BLM #596,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.01646867657715026
227,Sour Biscuit-Zone 2,1026518400,1028246400,"({'starting_time': 1026518400, 'ending_time': 1028246400},)",0.10529705832839273
228,Sour Biscuit-Zone 2,1026518400,1028246400,"({'starting_time': 1026518400, 'ending_time': 1028246400},)",0.10529705832839273
229,Mussolini,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.011930641253668856
230,Mussolini,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.011930641253668856
231,Garnet,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.004267217086434934
232,Garnet,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.004267217086434934
233,BLM #587,1026518400,1027123200,"({'starting_time': 1026518400, 'ending_time': 1027123200},)",0.0018298529530166956
234,BLM #587,1026518400,1027123200,"({'starting_time': 1026518400, 'ending_time': 1027123200},)",0.0018298529530166956
236,Knox/Annie,1026604800,1026604800,"({'starting_time': 1026604800, 'ending_time': 1026604800},)",0.0010979117718100174
235,Knox/Annie,1026604800,1026604800,"({'starting_time': 1026604800, 'ending_time': 1026604800},)",0.0010979117718100174
238,Inyo Complex,1026691200,1026777600,"({'starting_time': 1026691200, 'ending_time': 1026777600},)",0.02397107368451871
239,Horse Complex,1026691200,1026691200,"({'starting_time': 1026691200, 'ending_time': 1026691200},)",0.005782335331532758
240,Horse Complex,1026691200,1026691200,"({'starting_time': 1026691200, 'ending_time': 1026691200},)",0.005782335331532758
237,Inyo Complex,1026691200,1026777600,"({'starting_time': 1026691200, 'ending_time': 1026777600},)",0.02397107368451871
241,HWY 58,1026950400,1027036800,"({'starting_time': 1026950400, 'ending_time': 1027036800},)",0.005050394150326079
242,HWY 58,1026950400,1027036800,"({'starting_time': 1026950400, 'ending_time': 1027036800},)",0.005050394150326079
243,McNally,1027209600,1031011200,"({'starting_time': 1027209600, 'ending_time': 1031011200},)",0.5515030412156079
244,McNally,1027209600,1031011200,"({'starting_time': 1027209600, 'ending_time': 1031011200},)",0.5515030412156079
245,Deer,1027209600,1027468800,"({'starting_time': 1027209600, 'ending_time': 1027468800},)",0.006587470630860104
246,Deer,1027209600,1027468800,"({'starting_time': 1027209600, 'ending_time': 1027468800},)",0.006587470630860104
249,St. Pauli,1027641600,1027814400,"({'starting_time': 1027641600, 'ending_time': 1027814400},)",0.0011711058899306851
250,St. Pauli,1027641600,1027814400,"({'starting_time': 1027641600, 'ending_time': 1027814400},)",0.0011711058899306851
248,Stanza,1027641600,1028246400,"({'starting_time': 1027641600, 'ending_time': 1028246400},)",0.010539953009376166
247,Stanza,1027641600,1028246400,"({'starting_time': 1027641600, 'ending_time': 1028246400},)",0.010539953009376166
251,Shelly Creek,1027814400,1028160000,"({'starting_time': 1027814400, 'ending_time': 1028160000},)",0.0031107500201283823
252,Shelly Creek,1027814400,1028160000,"({'starting_time': 1027814400, 'ending_time': 1028160000},)",0.0031107500201283823
253,Pines,1027900800,1029456000,"({'starting_time': 1027900800, 'ending_time': 1029456000},)",0.2257672573431999
254,Pines,1027900800,1029456000,"({'starting_time': 1027900800, 'ending_time': 1029456000},)",0.2257672573431999
255,Vasco,1028505600,1028505600,"({'starting_time': 1028505600, 'ending_time': 1028505600},)",0.0020091785424123315
256,Vasco,1028505600,1028505600,"({'starting_time': 1028505600, 'ending_time': 1028505600},)",0.0020091785424123315
257,Pope,1028851200,1028937600,"({'starting_time': 1028851200, 'ending_time': 1028937600},)",0.0029277647248267128
258,Pope,1028851200,1028937600,"({'starting_time': 1028851200, 'ending_time': 1028937600},)",0.0029277647248267128
