,label,start_unix,end_unix,times,intensity
1375,BATTLE,1498608000,1498867200,"({'starting_time': 1498608000, 'ending_time': 1498867200},)",0.002683438155136268
1376,BEN,1498608000,1499299200,"({'starting_time': 1498608000, 'ending_time': 1499299200},)",0.002339622641509434
1377,TARINA,1498780800,1498867200,"({'starting_time': 1498780800, 'ending_time': 1498867200},)",0.005031446540880503
1378,DERRICK,1498953600,1499212800,"({'starting_time': 1498953600, 'ending_time': 1499212800},)",0.006549266247379455
1379,FAY,1499212800,1501459200,"({'starting_time': 1499212800, 'ending_time': 1501459200},)",0.002079664570230608
1381,QUAL COMPLEX,1499299200,1499299200,"({'starting_time': 1499299200, 'ending_time': 1499299200},)",0.006817610062893081
1380,ALAMO,1499299200,1500681600,"({'starting_time': 1499299200, 'ending_time': 1500681600},)",0.12028092243186583
1382,WALL,1499385600,1501718400,"({'starting_time': 1499385600, 'ending_time': 1501718400},)",0.02529559748427673
1383,WHITTIER,1499472000,1507161600,"({'starting_time': 1499472000, 'ending_time': 1507161600},)",0.07727463312368973
1384,PARKFIELD,1499472000,1499472000,"({'starting_time': 1499472000, 'ending_time': 1499472000},)",0.007614255765199161
1385,GARZA,1499558400,1500940800,"({'starting_time': 1499558400, 'ending_time': 1500940800},)",0.29350104821802936
1386,WINTER,1499558400,1499817600,"({'starting_time': 1499558400, 'ending_time': 1499817600},)",0.00951362683438155
1387,STONE,1499558400,1499731200,"({'starting_time': 1499558400, 'ending_time': 1499731200},)",0.0014255765199161425
1388,FARAD,1499644800,1500163200,"({'starting_time': 1499644800, 'ending_time': 1500163200},)",0.003132075471698113
1389,LONG VALLEY,1499731200,1500940800,"({'starting_time': 1499731200, 'ending_time': 1500940800},)",0.3510817610062893
1390,JENNINGS 2,1499731200,1499990400,"({'starting_time': 1499731200, 'ending_time': 1499990400},)",0.0016771488469601676
1391,DOBE,1499904000,1501459200,"({'starting_time': 1499904000, 'ending_time': 1501459200},)",0.001719077568134172
1392,BRIDGE 2,1499990400,1500336000,"({'starting_time': 1499990400, 'ending_time': 1500336000},)",0.0019287211740041928
1393,DETWILER,1500163200,1504137600,"({'starting_time': 1500163200, 'ending_time': 1504137600},)",0.4192872117400419
1394,PARK,1500249600,1501372800,"({'starting_time': 1500249600, 'ending_time': 1501372800},)",0.006914046121593291
1395,HUDSON,1500336000,1500336000,"({'starting_time': 1500336000, 'ending_time': 1500336000},)",0.004540880503144654
1396,MARBLE,1500422400,1501200000,"({'starting_time': 1500422400, 'ending_time': 1501200000},)",0.0013375262054507338
1397,ELEPHANT 2,1500508800,1500595200,"({'starting_time': 1500508800, 'ending_time': 1500595200},)",0.0017442348008385744
1398,MODOC JULY COMPLEX,1500854400,1502582400,"({'starting_time': 1500854400, 'ending_time': 1502582400},)",0.34851153039832283
1399,ORLEANS COMPLEX,1500940800,1507766400,"({'starting_time': 1500940800, 'ending_time': 1507766400},)",0.11436477987421384
1400,LATROBE,1501027200,1501200000,"({'starting_time': 1501027200, 'ending_time': 1501200000},)",0.005316561844863732
1401,R-21,1501027200,1501113600,"({'starting_time': 1501027200, 'ending_time': 1501113600},)",0.002469601677148847
1402,MINERVA 5,1501286400,1502841600,"({'starting_time': 1501286400, 'ending_time': 1502841600},)",0.018071278825995806
1403,JACKSONVILLE,1501286400,1501804800,"({'starting_time': 1501286400, 'ending_time': 1501804800},)",0.002830188679245283
1404,ROADRUNNER,1501372800,1501459200,"({'starting_time': 1501372800, 'ending_time': 1501459200},)",0.00959748427672956
1405,GARDEN,1501372800,1502236800,"({'starting_time': 1501372800, 'ending_time': 1502236800},)",0.0018867924528301887
1406,SUMMIT COMPLEX,1501459200,1512000000,"({'starting_time': 1501459200, 'ending_time': 1512000000},)",0.0220041928721174
1407,GRANT,1501459200,1501718400,"({'starting_time': 1501459200, 'ending_time': 1501718400},)",0.0016771488469601676
1408,EMPIRE,1501545600,1501545600,"({'starting_time': 1501545600, 'ending_time': 1501545600},)",0.02670859538784067
1409,RED,1501632000,1501718400,"({'starting_time': 1501632000, 'ending_time': 1501718400},)",0.0018867924528301887
1410,PARKER 2,1501718400,1502668800,"({'starting_time': 1501718400, 'ending_time': 1502668800},)",0.032272536687631026
1411,INDIAN,1501718400,1503964800,"({'starting_time': 1501718400, 'ending_time': 1503964800},)",0.009622641509433962
1412,BRYANT 2,1501718400,1502668800,"({'starting_time': 1501718400, 'ending_time': 1502668800},)",0.0013626834381551363
1413,CHILCOOT,1501977600,1502150400,"({'starting_time': 1501977600, 'ending_time': 1502150400},)",0.004280922431865828
1414,POSLIN,1501977600,1502236800,"({'starting_time': 1501977600, 'ending_time': 1502236800},)",0.0036058700209643606
1415,YOUNG,1502064000,1508025600,"({'starting_time': 1502064000, 'ending_time': 1508025600},)",0.08963102725366877
1416,BUTTE,1502064000,1502928000,"({'starting_time': 1502064000, 'ending_time': 1502928000},)",0.002662473794549266
1417,RUTH COMPLEX,1502236800,1503619200,"({'starting_time': 1502236800, 'ending_time': 1503619200},)",0.019857442348008385
1418,ROSE,1502323200,1502323200,"({'starting_time': 1502323200, 'ending_time': 1502323200},)",0.0014171907756813417
1419,SOUTH FORK,1502582400,1502582400,"({'starting_time': 1502582400, 'ending_time': 1502582400},)",0.029350104821802937
1420,BLAINE,1502582400,1502841600,"({'starting_time': 1502582400, 'ending_time': 1502841600},)",0.006289308176100629
1422,MIAS,1502668800,1503014400,"({'starting_time': 1502668800, 'ending_time': 1503014400},)",0.0025157232704402514
1421,MILLER COMPLEX,1502668800,1512000000,"({'starting_time': 1502668800, 'ending_time': 1512000000},)",0.16652410901467504
1423,ECLIPSE COMPLEX,1502755200,1507593600,"({'starting_time': 1502755200, 'ending_time': 1507593600},)",0.3299706498951782
1424,BEALE,1503187200,1503187200,"({'starting_time': 1503187200, 'ending_time': 1503187200},)",0.003983228511530398
1425,JONES,1503446400,1503792000,"({'starting_time': 1503446400, 'ending_time': 1503792000},)",0.0015723270440251573
1426,BOLES,1503446400,1504483200,"({'starting_time': 1503446400, 'ending_time': 1504483200},)",0.0015555555555555555
1427,PIER,1503964800,1506211200,"({'starting_time': 1503964800, 'ending_time': 1506211200},)",0.15327463312368972
1428,RAILROAD,1503964800,1505433600,"({'starting_time': 1503964800, 'ending_time': 1505433600},)",0.052020964360587
1429,SLINKARD,1503964800,1505088000,"({'starting_time': 1503964800, 'ending_time': 1505088000},)",0.03742138364779874
1430,MUD,1503964800,1504224000,"({'starting_time': 1503964800, 'ending_time': 1504224000},)",0.025333333333333333
1431,PONDEROSA,1503964800,1504915200,"({'starting_time': 1503964800, 'ending_time': 1504915200},)",0.016838574423480083
1432,HELENA,1504051200,1508371200,"({'starting_time': 1504051200, 'ending_time': 1508371200},)",0.0899329140461216
1433,R-4,1504051200,1505692800,"({'starting_time': 1504051200, 'ending_time': 1505692800},)",0.07806289308176101
1434,PLEASANT,1504051200,1504396800,"({'starting_time': 1504051200, 'ending_time': 1504396800},)",0.0016436058700209644
1436,CALDWELL,1504224000,1504656000,"({'starting_time': 1504224000, 'ending_time': 1504656000},)",0.005530398322851153
1435,LA TUNA,1504224000,1504828800,"({'starting_time': 1504224000, 'ending_time': 1504828800},)",0.030163522012578617
1437,PALMER,1504310400,1504915200,"({'starting_time': 1504310400, 'ending_time': 1504915200},)",0.015932914046121592
1438,CREEK,1504396800,1511136000,"({'starting_time': 1504396800, 'ending_time': 1511136000},)",0.007333333333333333
1439,MISSION,1504396800,1505260800,"({'starting_time': 1504396800, 'ending_time': 1505260800},)",0.004348008385744235
1440,PEAK,1504396800,1504915200,"({'starting_time': 1504396800, 'ending_time': 1504915200},)",0.002851153039832285
1441,EUREKA,1504569600,1509408000,"({'starting_time': 1504569600, 'ending_time': 1509408000},)",0.0018322851153039833
1442,TABLE,1504828800,1508198400,"({'starting_time': 1504828800, 'ending_time': 1508198400},)",0.0017861635220125787
1443,BUCK,1505174400,1509840000,"({'starting_time': 1505174400, 'ending_time': 1509840000},)",0.05632704402515723
1444,BERRY,1505174400,1506384000,"({'starting_time': 1505174400, 'ending_time': 1506384000},)",0.004171907756813417
1445,EASTMAN,1505692800,1505779200,"({'starting_time': 1505692800, 'ending_time': 1505779200},)",0.0020251572327044027
1446,LION,1506211200,1511740800,"({'starting_time': 1506211200, 'ending_time': 1511740800},)",0.08056603773584906
1447,RUCKER,1506643200,1507075200,"({'starting_time': 1506643200, 'ending_time': 1507075200},)",0.0018616352201257862
1448,CANYON,1506729600,1506988800,"({'starting_time': 1506729600, 'ending_time': 1506988800},)",0.011161425576519916
1449,CHEROKEE,1507420800,1509840000,"({'starting_time': 1507420800, 'ending_time': 1509840000},)",0.03563941299790356
1450,CENTRAL LNU COMPLEX,1507507200,1509408000,"({'starting_time': 1507507200, 'ending_time': 1509408000},)",0.46423480083857444
1451,SOUTHERN LNU COMPLEX,1507507200,1509148800,"({'starting_time': 1507507200, 'ending_time': 1509148800},)",0.21645283018867925
1452,MENDOCINO LAKE COMPLEX,1507507200,1508976000,"({'starting_time': 1507507200, 'ending_time': 1508976000},)",0.16238993710691824
1453,NEU WIND COMPLEX,1507507200,1508284800,"({'starting_time': 1507507200, 'ending_time': 1508284800},)",0.07143396226415094
1454,CANYON 2,1507507200,1508198400,"({'starting_time': 1507507200, 'ending_time': 1508198400},)",0.038645702306079666
1455,THIRTY SEVEN,1507507200,1507766400,"({'starting_time': 1507507200, 'ending_time': 1507766400},)",0.006960167714884696
1456,BEAR,1508112000,1509235200,"({'starting_time': 1508112000, 'ending_time': 1509235200},)",0.0016394129979035638
1457,WILDOMAR,1508976000,1509494400,"({'starting_time': 1508976000, 'ending_time': 1509494400},)",0.0036310272536687633
1458,CHRIS,1510531200,1510790400,"({'starting_time': 1510531200, 'ending_time': 1510790400},)",0.0015513626834381552
1459,THOMAS,1512345600,1513296000,"({'starting_time': 1512345600, 'ending_time': 1513296000},)",1.0
1460,CREEK,1512432000,1513296000,"({'starting_time': 1512432000, 'ending_time': 1513296000},)",0.06548846960167715
1461,RYE,1512432000,1513036800,"({'starting_time': 1512432000, 'ending_time': 1513036800},)",0.025362683438155138
1462,Skirball,1512518400,1512950400,"({'starting_time': 1512518400, 'ending_time': 1512950400},)",0.001769392033542977
1463,LILAC,1512604800,1513123200,"({'starting_time': 1512604800, 'ending_time': 1513123200},)",0.017190775681341718
