,label,start_unix,end_unix,times,intensity
915,GOMEZ (SHU COMPLEX),1249257600,1250467200,"({'starting_time': 1249257600, 'ending_time': 1250467200},)",0.0025159269384781133
912,CHALK (SHU COMPLEX),1249257600,1250380800,"({'starting_time': 1249257600, 'ending_time': 1250380800},)",0.04293890158615493
913,CASSEL (SHU COMPLEX),1249257600,1250208000,"({'starting_time': 1249257600, 'ending_time': 1250208000},)",0.03935183743624554
916,LA BREA,1249689600,1250985600,"({'starting_time': 1249689600, 'ending_time': 1250985600},)",0.5572964994986829
917,LOCKHEED,1250035200,1250985600,"({'starting_time': 1250035200, 'ending_time': 1250985600},)",0.04868069524278072
918,COFFIN,1250035200,1250294400,"({'starting_time': 1250035200, 'ending_time': 1250294400},)",0.00809580450500383
919,CORRAL,1250121600,1250380800,"({'starting_time': 1250121600, 'ending_time': 1250380800},)",0.07597601150849748
920,YUBA,1250208000,1251072000,"({'starting_time': 1250208000, 'ending_time': 1251072000},)",0.024231365637669155
921,ELEPHANT,1250380800,1250812800,"({'starting_time': 1250380800, 'ending_time': 1250812800},)",0.0027899387832628583
922,RED ROCK,1250812800,1252022400,"({'starting_time': 1250812800, 'ending_time': 1252022400},)",0.008494367188327096
923,MORRIS,1251158400,1251936000,"({'starting_time': 1251158400, 'ending_time': 1251936000},)",0.013501310897575619
924,STATION,1251244800,1255651200,"({'starting_time': 1251244800, 'ending_time': 1255651200},)",1.0
925,BIG MEADOWS,1251244800,1252540800,"({'starting_time': 1251244800, 'ending_time': 1252540800},)",0.04623949880742572
926,BRYSON,1251244800,1251504000,"({'starting_time': 1251244800, 'ending_time': 1251504000},)",0.021067774338790736
927,RIDGE,1251244800,1251504000,"({'starting_time': 1251244800, 'ending_time': 1251504000},)",0.0031137709634630117
929,COTTONWOOD,1251331200,1251676800,"({'starting_time': 1251331200, 'ending_time': 1251676800},)",0.015002148501964789
930,DAY,1251331200,1251590400,"({'starting_time': 1251331200, 'ending_time': 1251590400},)",0.005312093263667898
928,GLORIA,1251331200,1251763200,"({'starting_time': 1251331200, 'ending_time': 1251763200},)",0.04008668738362281
931,PACHECO,1251504000,1251590400,"({'starting_time': 1251504000, 'ending_time': 1251590400},)",0.009964067083081637
932,OAK GLEN III,1251590400,1252368000,"({'starting_time': 1251590400, 'ending_time': 1252368000},)",0.007217721093307261
933,FORTY NINE,1251590400,1251763200,"({'starting_time': 1251590400, 'ending_time': 1251763200},)",0.001936765539273993
934,PENDLETON,1251676800,1252022400,"({'starting_time': 1251676800, 'ending_time': 1252022400},)",0.00535568605715638
935,OASIS,1252281600,1252713600,"({'starting_time': 1252281600, 'ending_time': 1252713600},)",0.009341312890389034
936,VAIL,1253318400,1253404800,"({'starting_time': 1253318400, 'ending_time': 1253404800},)",0.0024785616869165573
937,SILVER,1253318400,1253491200,"({'starting_time': 1253318400, 'ending_time': 1253491200},)",0.001911855371566289
938,GUIBERSON,1253577600,1254355200,"({'starting_time': 1253577600, 'ending_time': 1254355200},)",0.1089819837212054
939,CRAFTON,1253664000,1253923200,"({'starting_time': 1253664000, 'ending_time': 1253923200},)",0.00216095704864333
940,POWER,1254009600,1254182400,"({'starting_time': 1254009600, 'ending_time': 1254182400},)",0.0020301786681778834
941,SIX (not in nfirs),1254355200,1254355200,"({'starting_time': 1254355200, 'ending_time': 1254355200},)",0.007691014279753638
942,HIGHWAY,1254355200,1254528000,"({'starting_time': 1254355200, 'ending_time': 1254528000},)",0.0038423933689133564
943,SHEEP,1254528000,1255132800,"({'starting_time': 1254528000, 'ending_time': 1255132800},)",0.04438991885512869
944,MILL CREEK #4,1254873600,1255737600,"({'starting_time': 1254873600, 'ending_time': 1255737600},)",0.017125740299046562
945,LOMA,1256428800,1256601600,"({'starting_time': 1256428800, 'ending_time': 1256601600},)",0.003020357834559121
946,HERNRICK VMP,1258156800,1258156800,"({'starting_time': 1258156800, 'ending_time': 1258156800},)",0.0037365251561556137
947,DOE,1259366400,1259452800,"({'starting_time': 1259366400, 'ending_time': 1259452800},)",0.0034251480598093127
