,label,start_unix,end_unix,times,intensity
38,Corp. #13,964569600,964569600,"({'starting_time': 964569600, 'ending_time': 964569600},)",0.010921694273163262
39,Patterson,964569600,964656000,"({'starting_time': 964569600, 'ending_time': 964656000},)",0.005803409503083061
40,Patterson,964569600,964656000,"({'starting_time': 964569600, 'ending_time': 964656000},)",0.005803409503083061
41,State (Pachenga),964828800,965779200,"({'starting_time': 964828800, 'ending_time': 965779200},)",0.15986243770066766
45,Redrock,965088000,965088000,"({'starting_time': 965088000, 'ending_time': 965088000},)",0.013433818294173753
44,Chance,965088000,965433600,"({'starting_time': 965088000, 'ending_time': 965433600},)",0.016120581953008504
43,Golden II,965088000,965692800,"({'starting_time': 965088000, 'ending_time': 965692800},)",0.02888270933247357
42,Arrowcreek,965088000,965088000,"({'starting_time': 965088000, 'ending_time': 965088000},)",0.038958073053103885
46,King,965174400,965779200,"({'starting_time': 965174400, 'ending_time': 965779200},)",0.04356587272800548
47,Winters,965174400,965174400,"({'starting_time': 965174400, 'ending_time': 965174400},)",0.005104850951786026
48,Drivers,965174400,965347200,"({'starting_time': 965174400, 'ending_time': 965347200},)",0.004836174585902551
49,Peak,965174400,965347200,"({'starting_time': 965174400, 'ending_time': 965347200},)",0.004030145488252126
50,Northfork (5 EXP.),965260800,965606400,"({'starting_time': 965260800, 'ending_time': 965606400},)",0.023818159835570063
51,Sawmill,965260800,965260800,"({'starting_time': 965260800, 'ending_time': 965260800},)",0.004701836402960813
52,Parrotts,965433600,965520000,"({'starting_time': 965433600, 'ending_time': 965520000},)",0.009403672805921626
53,Romero,965779200,968457600,"({'starting_time': 965779200, 'ending_time': 968457600},)",0.016120581953008504
54,Highway,966124800,966470400,"({'starting_time': 966124800, 'ending_time': 966470400},)",0.009403672805921626
55,Union,966211200,966297600,"({'starting_time': 966211200, 'ending_time': 966297600},)",0.004701836402960813
56,Storrie,966470400,968457600,"({'starting_time': 966470400, 'ending_time': 968457600},)",0.7423662327543358
57,"Corp. #15, Cooley",966470400,966470400,"({'starting_time': 966470400, 'ending_time': 966470400},)",0.008060290976504252
58,Blech,966816000,966816000,"({'starting_time': 966816000, 'ending_time': 966816000},)",0.006219857870202448
59,Hunter,967334400,968025600,"({'starting_time': 967334400, 'ending_time': 968025600},)",0.10859898709010062
60,Hunter,967334400,968025600,"({'starting_time': 967334400, 'ending_time': 968025600},)",0.10859898709010062
61,FKU 9369,967593600,967680000,"({'starting_time': 967593600, 'ending_time': 967680000},)",0.004030145488252126
62,FKU 9369,967593600,967680000,"({'starting_time': 967593600, 'ending_time': 967680000},)",0.004030145488252126
63,Black Ranch,968457600,968630400,"({'starting_time': 968457600, 'ending_time': 968630400},)",0.0063810636897325326
64,Black Ranch,968457600,968630400,"({'starting_time': 968457600, 'ending_time': 968630400},)",0.0063810636897325326
66,TRW Fire,968544000,968544000,"({'starting_time': 968544000, 'ending_time': 968544000},)",0.006448232781203401
65,TRW Fire,968544000,968544000,"({'starting_time': 968544000, 'ending_time': 968544000},)",0.006448232781203401
67,Harris,968803200,969235200,"({'starting_time': 968803200, 'ending_time': 969235200},)",0.1303080374534854
68,Harris,968803200,969235200,"({'starting_time': 968803200, 'ending_time': 969235200},)",0.1303080374534854
69,Yucca,968803200,968803200,"({'starting_time': 968803200, 'ending_time': 968803200},)",0.011660554279342818
70,Yucca,968803200,968803200,"({'starting_time': 968803200, 'ending_time': 968803200},)",0.011660554279342818
71,Paradise,968803200,968803200,"({'starting_time': 968803200, 'ending_time': 968803200},)",0.005736240411612192
72,Paradise,968803200,968803200,"({'starting_time': 968803200, 'ending_time': 968803200},)",0.005736240411612192
73,Lyons,968803200,968889600,"({'starting_time': 968803200, 'ending_time': 968889600},)",0.005373527317669501
74,Lyons,968803200,968889600,"({'starting_time': 968803200, 'ending_time': 968889600},)",0.005373527317669501
76,Concow,969321600,969580800,"({'starting_time': 969321600, 'ending_time': 969580800},)",0.024651056569808837
75,Concow,969321600,969580800,"({'starting_time': 969321600, 'ending_time': 969580800},)",0.024651056569808837
77,Sixteen,969494400,1026172800,"({'starting_time': 969494400, 'ending_time': 1026172800},)",0.005373527317669501
78,Sixteen,969494400,1026172800,"({'starting_time': 969494400, 'ending_time': 1026172800},)",0.005373527317669501
79,Weinstein,970185600,970444800,"({'starting_time': 970185600, 'ending_time': 970444800},)",0.11128575074893537
80,Weinstein,970185600,970444800,"({'starting_time': 970185600, 'ending_time': 970444800},)",0.11128575074893537
81,Worsham,970790400,970790400,"({'starting_time': 970790400, 'ending_time': 970790400},)",0.006716909147086877
82,Worsham,970790400,970790400,"({'starting_time': 970790400, 'ending_time': 970790400},)",0.006716909147086877
85,Latrobe,972086400,972086400,"({'starting_time': 972086400, 'ending_time': 972086400},)",0.010075363720630314
83,Hidden,972086400,972604800,"({'starting_time': 972086400, 'ending_time': 972604800},)",0.06045218232378189
84,Hidden,972086400,972604800,"({'starting_time': 972086400, 'ending_time': 972604800},)",0.06045218232378189
86,Latrobe,972086400,972086400,"({'starting_time': 972086400, 'ending_time': 972086400},)",0.010075363720630314
