,label,start_unix,end_unix,times,intensity
349,Hoover,1059955200,1059955200,"({'starting_time': 1059955200, 'ending_time': 1059955200},)",0.007319411812066782
350,Chimney Incident,1060473600,1060560000,"({'starting_time': 1060473600, 'ending_time': 1060560000},)",0.0054895588590500866
351,Locust,1061164800,1061337600,"({'starting_time': 1061164800, 'ending_time': 1061337600},)",0.006946121809651377
352,Local/Highway,1061164800,1061164800,"({'starting_time': 1061164800, 'ending_time': 1061164800},)",0.0010979117718100174
353,Plus,1061337600,1061337600,"({'starting_time': 1061337600, 'ending_time': 1061337600},)",0.0018298529530166956
354,Alamos,1061596800,1061683200,"({'starting_time': 1061596800, 'ending_time': 1061683200},)",0.0010979117718100174
355,Santa Clara Complex,1061769600,1062460800,"({'starting_time': 1061769600, 'ending_time': 1062460800},)",0.11041332718502742
356,Lightning 23,1061856000,1061856000,"({'starting_time': 1061856000, 'ending_time': 1061856000},)",0.0029277647248267128
357,White Rock,1061856000,1061856000,"({'starting_time': 1061856000, 'ending_time': 1061856000},)",0.0023422117798613702
358,Pittsburg,1061856000,1061856000,"({'starting_time': 1061856000, 'ending_time': 1061856000},)",0.0010979117718100174
359,Smith,1061942400,1061942400,"({'starting_time': 1061942400, 'ending_time': 1061942400},)",0.0011711058899306851
360,TNF 1993 (Cod Comp,1062374400,1062374400,"({'starting_time': 1062374400, 'ending_time': 1062374400},)",0.0030375559020077146
361,Assist (Dexter),1062460800,1062460800,"({'starting_time': 1062460800, 'ending_time': 1062460800},)",0.009204160353673978
367,,1062547200,1062633600,"({'starting_time': 1062547200, 'ending_time': 1062633600},)",0.0014638823624133564
368,SITES,1062547200,1062633600,"({'starting_time': 1062547200, 'ending_time': 1062633600},)",0.0014272853033530225
366,40,1062547200,1062547200,"({'starting_time': 1062547200, 'ending_time': 1062547200},)",0.005123588268446748
363,Lightning Honeydew 4,1062547200,1062547200,"({'starting_time': 1062547200, 'ending_time': 1062547200},)",0.050672287974938335
364,MNF Assist (Grindsto,1062547200,1062547200,"({'starting_time': 1062547200, 'ending_time': 1062547200},)",0.029347181660481763
362,Canoe,1062547200,1066176000,"({'starting_time': 1062547200, 'ending_time': 1066176000},)",0.09106080235392285
365,MNF-964 Asst / Smok,1062547200,1063152000,"({'starting_time': 1062547200, 'ending_time': 1063152000},)",0.01280897067111687
369,SHF Assist (Loma),1063497600,1064188800,"({'starting_time': 1063497600, 'ending_time': 1064188800},)",0.011249935955146645
370,Sierra (Rocklin Assis,1063843200,1063843200,"({'starting_time': 1063843200, 'ending_time': 1063843200},)",0.0021738653081838344
371,Sierra (Rocklin Assis,1063843200,1063843200,"({'starting_time': 1063843200, 'ending_time': 1063843200},)",0.0021738653081838344
372,NPS #6 Paradise,1064620800,1066521600,"({'starting_time': 1064620800, 'ending_time': 1066521600},)",0.004750298266031342
373,MNF Assist (Spanish),1064707200,1065052800,"({'starting_time': 1064707200, 'ending_time': 1065052800},)",0.022141220731502015
374,Gorman,1064707200,1064793600,"({'starting_time': 1064707200, 'ending_time': 1064793600},)",0.0010979117718100174
375,Lytle,1064966400,1064966400,"({'starting_time': 1064966400, 'ending_time': 1064966400},)",0.003304714433148152
378,Pass,1066694400,1066867200,"({'starting_time': 1066694400, 'ending_time': 1066867200},)",0.008772315056762039
377,Assist 68 (Roblar 2),1066694400,1067212800,"({'starting_time': 1066694400, 'ending_time': 1067212800},)",0.03144419314463889
376,Grand Prix,1066694400,1067990400,"({'starting_time': 1066694400, 'ending_time': 1067990400},)",0.24481236687819766
379,Piru,1066867200,1068768000,"({'starting_time': 1066867200, 'ending_time': 1068768000},)",0.23418824063298274
380,Assist Verdale,1066953600,1066953600,"({'starting_time': 1066953600, 'ending_time': 1066953600},)",0.03165645608718883
381,Cedar,1067040000,1067904000,"({'starting_time': 1067040000, 'ending_time': 1067904000},)",1.0
382,Simi,1067040000,1067817600,"({'starting_time': 1067040000, 'ending_time': 1067817600},)",0.39599481785643703
383,Paradise,1067126400,1068076800,"({'starting_time': 1067126400, 'ending_time': 1068076800},)",0.20750532487209328
384,Mine,1067126400,1067299200,"({'starting_time': 1067126400, 'ending_time': 1067299200},)",0.168346471677536
385,Mountain,1067126400,1067385600,"({'starting_time': 1067126400, 'ending_time': 1067385600},)",0.03659705906033391
386,Tuk,1067126400,1067472000,"({'starting_time': 1067126400, 'ending_time': 1067472000},)",0.0011528073604005183
387,Whitmore,1067212800,1067472000,"({'starting_time': 1067212800, 'ending_time': 1067472000},)",0.00439164708724007
388,Pine,1069804800,1069977600,"({'starting_time': 1069804800, 'ending_time': 1069977600},)",0.00439164708724007
389,Sand,1069977600,1070064000,"({'starting_time': 1069977600, 'ending_time': 1070064000},)",0.0010979117718100174
