,label,start_unix,end_unix,times,intensity
160,Green (State),1013212800,1013558400,"({'starting_time': 1013212800, 'ending_time': 1013558400},)",0.01592610288262462
161,Gavilan Fire,1013299200,1013731200,"({'starting_time': 1013299200, 'ending_time': 1013731200},)",0.038242554546902376
162,Tecopa,1015286400,1015286400,"({'starting_time': 1015286400, 'ending_time': 1015286400},)",0.0019907628603280775
163,Nicholas,1016236800,1016236800,"({'starting_time': 1016236800, 'ending_time': 1016236800},)",0.0796305144131231
164,Cajalco,1016323200,1016323200,"({'starting_time': 1016323200, 'ending_time': 1016323200},)",0.0038156288156288155
165,Aliso,1016668800,1016755200,"({'starting_time': 1016668800, 'ending_time': 1016755200},)",0.01592610288262462
166,Airport,1016755200,1016928000,"({'starting_time': 1016755200, 'ending_time': 1016928000},)",0.005613951266125179
167,Bell (Outside Origin),1018656000,1018742400,"({'starting_time': 1018656000, 'ending_time': 1018742400},)",0.0023225566703827575
168,Evening Fire,1019347200,1019520000,"({'starting_time': 1019347200, 'ending_time': 1019520000},)",0.00435977066411849
169,Kellogg,1019952000,1019952000,"({'starting_time': 1019952000, 'ending_time': 1019952000},)",0.0019907628603280775
170,Myers,1020729600,1020729600,"({'starting_time': 1020729600, 'ending_time': 1020729600},)",0.0021234803843499495
171,Myers,1020729600,1020729600,"({'starting_time': 1020729600, 'ending_time': 1020729600},)",0.0021234803843499495
172,Tivy,1020902400,1020988800,"({'starting_time': 1020902400, 'ending_time': 1020988800},)",0.004512395816743643
173,Tivy,1020902400,1020988800,"({'starting_time': 1020902400, 'ending_time': 1020988800},)",0.004512395816743643
174,Bouquet,1021075200,1021248000,"({'starting_time': 1021075200, 'ending_time': 1021248000},)",0.03302675585284281
175,Bouquet,1021075200,1021248000,"({'starting_time': 1021075200, 'ending_time': 1021248000},)",0.03302675585284281
179,State 925 (Antonio),1021248000,1021420800,"({'starting_time': 1021248000, 'ending_time': 1021420800},)",0.009768009768009768
178,State 925 (Antonio),1021248000,1021420800,"({'starting_time': 1021248000, 'ending_time': 1021420800},)",0.009768009768009768
176,Mateo,1021248000,1021248000,"({'starting_time': 1021248000, 'ending_time': 1021248000},)",0.009953814301640388
177,Mateo,1021248000,1021248000,"({'starting_time': 1021248000, 'ending_time': 1021248000},)",0.009953814301640388
180,Ahlem,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.03981525720656155
181,Ahlem,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.03981525720656155
182,Shannon,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.002362371927589319
183,Shannon,1022112000,1022112000,"({'starting_time': 1022112000, 'ending_time': 1022112000},)",0.002362371927589319
184,Arrowhead,1022803200,1023235200,"({'starting_time': 1022803200, 'ending_time': 1023235200},)",0.017837235228539576
185,Arrowhead,1022803200,1023235200,"({'starting_time': 1022803200, 'ending_time': 1023235200},)",0.017837235228539576
186,Wolf,1022889600,1024012800,"({'starting_time': 1022889600, 'ending_time': 1024012800},)",0.14363354037267081
187,Wolf,1022889600,1024012800,"({'starting_time': 1022889600, 'ending_time': 1024012800},)",0.14363354037267081
191,Bee,1022976000,1022976000,"({'starting_time': 1022976000, 'ending_time': 1022976000},)",0.002866698518872432
188,Rocky(will do),1022976000,1023148800,"({'starting_time': 1022976000, 'ending_time': 1023148800},)",0.003304666348144609
189,Rocky(will do),1022976000,1023148800,"({'starting_time': 1022976000, 'ending_time': 1023148800},)",0.003304666348144609
190,Bee,1022976000,1022976000,"({'starting_time': 1022976000, 'ending_time': 1022976000},)",0.002866698518872432
193,Copper,1023235200,1023840000,"({'starting_time': 1023235200, 'ending_time': 1023840000},)",0.15532595423899773
192,Copper,1023235200,1023840000,"({'starting_time': 1023235200, 'ending_time': 1023840000},)",0.15532595423899773
194,Skyway,1023494400,1023580800,"({'starting_time': 1023494400, 'ending_time': 1023580800},)",0.013271752402187184
195,Skyway,1023494400,1023580800,"({'starting_time': 1023494400, 'ending_time': 1023580800},)",0.013271752402187184
196,Twin,1023494400,1023494400,"({'starting_time': 1023494400, 'ending_time': 1023494400},)",0.0019907628603280775
197,Twin,1023494400,1023494400,"({'starting_time': 1023494400, 'ending_time': 1023494400},)",0.0019907628603280775
198,Davis,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.014054785793916228
199,Davis,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.014054785793916228
200,Field,1023580800,1023753600,"({'starting_time': 1023580800, 'ending_time': 1023753600},)",0.006270903010033445
201,Pony,1023580800,1023580800,"({'starting_time': 1023580800, 'ending_time': 1023580800},)",0.004777830864787387
202,Area,1023580800,1023667200,"({'starting_time': 1023580800, 'ending_time': 1023667200},)",0.002654350480437437
203,Area,1023580800,1023667200,"({'starting_time': 1023580800, 'ending_time': 1023667200},)",0.002654350480437437
204,Forks,1023840000,1024099200,"({'starting_time': 1023840000, 'ending_time': 1024099200},)",0.00929022668153103
205,State of Calif. #24,1024012800,1024012800,"({'starting_time': 1024012800, 'ending_time': 1024012800},)",0.004253596644900993
206,Borel,1024099200,1024272000,"({'starting_time': 1024099200, 'ending_time': 1024272000},)",0.02276105536975102
207,Bluecut,1024185600,1024704000,"({'starting_time': 1024185600, 'ending_time': 1024704000},)",0.045548654244306416
208,Sudden Ranch,1024272000,1024444800,"({'starting_time': 1024272000, 'ending_time': 1024444800},)",0.051640388596910336
211,Mias (need correct),1024358400,1024704000,"({'starting_time': 1024358400, 'ending_time': 1024704000},)",0.0037492700536178795
209,Copo,1024358400,1024617600,"({'starting_time': 1024358400, 'ending_time': 1024617600},)",0.009688379253596644
210,Vieux,1024358400,1024358400,"({'starting_time': 1024358400, 'ending_time': 1024358400},)",0.006828316610925307
212,Troy(4 exp rept with,1024444800,1056240000,"({'starting_time': 1024444800, 'ending_time': 1056240000},)",0.007883420926899188
213,Box,1024444800,1024444800,"({'starting_time': 1024444800, 'ending_time': 1024444800},)",0.0019907628603280775
214,Stage,1024704000,1024704000,"({'starting_time': 1024704000, 'ending_time': 1024704000},)",0.007299463821202952
215,Louisiana,1025049600,1025395200,"({'starting_time': 1025049600, 'ending_time': 1025395200},)",0.04362425014598928
216,600,1025136000,1025136000,"({'starting_time': 1025136000, 'ending_time': 1025136000},)",0.0029728725380899295
217,Gondola,1025654400,1026000000,"({'starting_time': 1025654400, 'ending_time': 1026000000},)",0.004446037054732707
218,Gondola,1025654400,1026000000,"({'starting_time': 1025654400, 'ending_time': 1026000000},)",0.004446037054732707
219,Cottonwood,1025740800,1025740800,"({'starting_time': 1025740800, 'ending_time': 1025740800},)",0.006635876201093592
220,Cottonwood,1025740800,1025740800,"({'starting_time': 1025740800, 'ending_time': 1025740800},)",0.006635876201093592
221,White,1026172800,1026259200,"({'starting_time': 1026172800, 'ending_time': 1026259200},)",0.0019907628603280775
222,White,1026172800,1026259200,"({'starting_time': 1026172800, 'ending_time': 1026259200},)",0.0019907628603280775
226,Black,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.0019907628603280775
225,Black,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.0019907628603280775
224,BLM #596,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.029861442904921164
223,BLM #596,1026432000,1026518400,"({'starting_time': 1026432000, 'ending_time': 1026518400},)",0.029861442904921164
227,Sour Biscuit-Zone 2,1026518400,1028246400,"({'starting_time': 1026518400, 'ending_time': 1028246400},)",0.19092743005786483
228,Sour Biscuit-Zone 2,1026518400,1028246400,"({'starting_time': 1026518400, 'ending_time': 1028246400},)",0.19092743005786483
229,Mussolini,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.021632956415565112
230,Mussolini,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.021632956415565112
231,Garnet,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.007737431650475129
232,Garnet,1026518400,1026777600,"({'starting_time': 1026518400, 'ending_time': 1026777600},)",0.007737431650475129
233,BLM #587,1026518400,1027123200,"({'starting_time': 1026518400, 'ending_time': 1027123200},)",0.003317938100546796
234,BLM #587,1026518400,1027123200,"({'starting_time': 1026518400, 'ending_time': 1027123200},)",0.003317938100546796
235,Knox/Annie,1026604800,1026604800,"({'starting_time': 1026604800, 'ending_time': 1026604800},)",0.0019907628603280775
236,Knox/Annie,1026604800,1026604800,"({'starting_time': 1026604800, 'ending_time': 1026604800},)",0.0019907628603280775
237,Inyo Complex,1026691200,1026777600,"({'starting_time': 1026691200, 'ending_time': 1026777600},)",0.04346498911716303
238,Inyo Complex,1026691200,1026777600,"({'starting_time': 1026691200, 'ending_time': 1026777600},)",0.04346498911716303
239,Horse Complex,1026691200,1026691200,"({'starting_time': 1026691200, 'ending_time': 1026691200},)",0.010484684397727876
240,Horse Complex,1026691200,1026691200,"({'starting_time': 1026691200, 'ending_time': 1026691200},)",0.010484684397727876
242,HWY 58,1026950400,1027036800,"({'starting_time': 1026950400, 'ending_time': 1027036800},)",0.009157509157509158
241,HWY 58,1026950400,1027036800,"({'starting_time': 1026950400, 'ending_time': 1027036800},)",0.009157509157509158
243,McNally,1027209600,1031011200,"({'starting_time': 1027209600, 'ending_time': 1031011200},)",1.0
244,McNally,1027209600,1031011200,"({'starting_time': 1027209600, 'ending_time': 1031011200},)",1.0
245,Deer,1027209600,1027468800,"({'starting_time': 1027209600, 'ending_time': 1027468800},)",0.011944577161968466
246,Deer,1027209600,1027468800,"({'starting_time': 1027209600, 'ending_time': 1027468800},)",0.011944577161968466
247,Stanza,1027641600,1028246400,"({'starting_time': 1027641600, 'ending_time': 1028246400},)",0.019111323459149548
248,Stanza,1027641600,1028246400,"({'starting_time': 1027641600, 'ending_time': 1028246400},)",0.019111323459149548
249,St. Pauli,1027641600,1027814400,"({'starting_time': 1027641600, 'ending_time': 1027814400},)",0.0021234803843499495
250,St. Pauli,1027641600,1027814400,"({'starting_time': 1027641600, 'ending_time': 1027814400},)",0.0021234803843499495
251,Shelly Creek,1027814400,1028160000,"({'starting_time': 1027814400, 'ending_time': 1028160000},)",0.005640494770929554
252,Shelly Creek,1027814400,1028160000,"({'starting_time': 1027814400, 'ending_time': 1028160000},)",0.005640494770929554
253,Pines,1027900800,1029456000,"({'starting_time': 1027900800, 'ending_time': 1029456000},)",0.40936720284546374
254,Pines,1027900800,1029456000,"({'starting_time': 1027900800, 'ending_time': 1029456000},)",0.40936720284546374
255,Vasco,1028505600,1028505600,"({'starting_time': 1028505600, 'ending_time': 1028505600},)",0.003643096034400382
256,Vasco,1028505600,1028505600,"({'starting_time': 1028505600, 'ending_time': 1028505600},)",0.003643096034400382
258,Pope,1028851200,1028937600,"({'starting_time': 1028851200, 'ending_time': 1028937600},)",0.005308700960874874
257,Pope,1028851200,1028937600,"({'starting_time': 1028851200, 'ending_time': 1028937600},)",0.005308700960874874
259,Ft. Hunter Ligget,1028937600,1029024000,"({'starting_time': 1028937600, 'ending_time': 1029024000},)",0.00929022668153103
260,Ft. Hunter Ligget,1028937600,1029024000,"({'starting_time': 1028937600, 'ending_time': 1029024000},)",0.00929022668153103
261,Bryant,1029024000,1029110400,"({'starting_time': 1029024000, 'ending_time': 1029110400},)",0.003304666348144609
262,Supply HIA Assist #1,1029283200,1029628800,"({'starting_time': 1029283200, 'ending_time': 1029628800},)",0.002720709242448373
263,Redhill,1029542400,1029715200,"({'starting_time': 1029542400, 'ending_time': 1029715200},)",0.004744651483781919
264,Showers,1029715200,1029888000,"({'starting_time': 1029715200, 'ending_time': 1029888000},)",0.0025481764612199395
265,Assist #73,1030147200,1030233600,"({'starting_time': 1030147200, 'ending_time': 1030233600},)",0.005640494770929554
266,Lytle,1030579200,1031097600,"({'starting_time': 1030579200, 'ending_time': 1031097600},)",0.00367627541540585
267,Hickok,1030752000,1030752000,"({'starting_time': 1030752000, 'ending_time': 1030752000},)",0.005142804055847534
268,Curve BDU8451 379,1030838400,1062720000,"({'starting_time': 1030838400, 'ending_time': 1062720000},)",0.13840446992620906
269,Freeway,1030838400,1031011200,"({'starting_time': 1030838400, 'ending_time': 1031011200},)",0.006921218877740617
270,Leona,1031011200,1031270400,"({'starting_time': 1031011200, 'ending_time': 1031270400},)",0.03400222965440357
271,Squirrel,1031011200,1031011200,"({'starting_time': 1031011200, 'ending_time': 1031011200},)",0.004147422625683495
272,Mountain,1031529600,1031702400,"({'starting_time': 1031529600, 'ending_time': 1031702400},)",0.00796305144131231
273,Mountain,1031529600,1031702400,"({'starting_time': 1031529600, 'ending_time': 1031702400},)",0.00796305144131231
275,Oasis Inc.,1031961600,1031961600,"({'starting_time': 1031961600, 'ending_time': 1031961600},)",0.008659818442427138
274,Oasis Inc.,1031961600,1031961600,"({'starting_time': 1031961600, 'ending_time': 1031961600},)",0.008659818442427138
276,Burns,1032393600,1032480000,"({'starting_time': 1032393600, 'ending_time': 1032480000},)",0.0032183999575303925
277,Burns,1032393600,1032480000,"({'starting_time': 1032393600, 'ending_time': 1032480000},)",0.0032183999575303925
278,Williams,1032652800,1033948800,"({'starting_time': 1032652800, 'ending_time': 1033948800},)",0.2527870680044593
279,Williams,1032652800,1033948800,"({'starting_time': 1032652800, 'ending_time': 1033948800},)",0.2527870680044593
280,Croy,1032739200,1033171200,"({'starting_time': 1032739200, 'ending_time': 1033171200},)",0.020750384880819664
281,Croy,1032739200,1033171200,"({'starting_time': 1032739200, 'ending_time': 1033171200},)",0.020750384880819664
282,Paiute,1032825600,1032825600,"({'starting_time': 1032825600, 'ending_time': 1032825600},)",0.0025946275946275945
283,Paiute,1032825600,1032825600,"({'starting_time': 1032825600, 'ending_time': 1032825600},)",0.0025946275946275945
284,Cone,1032998400,1033344000,"({'starting_time': 1032998400, 'ending_time': 1033344000},)",0.013311567659393746
285,Sixteen,1033430400,1033516800,"({'starting_time': 1033430400, 'ending_time': 1033516800},)",0.009953814301640388
286,,1033430400,1033430400,"({'starting_time': 1033430400, 'ending_time': 1033430400},)",0.0019907628603280775
287,Sourgrass Complex,1038182400,1038614400,"({'starting_time': 1038182400, 'ending_time': 1038614400},)",0.004213781387694431
288,Rock Creek 2,1038182400,1038355200,"({'starting_time': 1038182400, 'ending_time': 1038355200},)",0.002753888623453841
289,Plum,1038268800,1038441600,"({'starting_time': 1038268800, 'ending_time': 1038441600},)",0.01171232149493019
