,label,start_unix,end_unix,times,intensity
750,LAGRANGE,1213056000,1213142400,"({'starting_time': 1213056000, 'ending_time': 1213142400},)",0.007009029462918797
751,PINE,1213056000,1213315200,"({'starting_time': 1213056000, 'ending_time': 1213315200},)",0.005150022391401702
752,HUMBOLDT,1213142400,1214006400,"({'starting_time': 1213142400, 'ending_time': 1214006400},)",0.12155927472687697
753,MARTIN,1213142400,1214611200,"({'starting_time': 1213142400, 'ending_time': 1214611200},)",0.002707797415094929
754,WHISKEY,1213228800,1214092800,"({'starting_time': 1213228800, 'ending_time': 1214092800},)",0.04052843708016122
760,TRABING,1213920000,1214265600,"({'starting_time': 1213920000, 'ending_time': 1214265600},)",0.0032806007144419334
759,ALBION RIVER LIGHTNING,1213920000,1214784000,"({'starting_time': 1213920000, 'ending_time': 1214784000},)",0.0052073027213364025
758,MAD COMPLEX,1213920000,1216598400,"({'starting_time': 1213920000, 'ending_time': 1216598400},)",0.01929305658255137
756,UKONOM-SOUTH COMPLEX,1213920000,1221436800,"({'starting_time': 1213920000, 'ending_time': 1221436800},)",0.15271456690863267
755,LIME COMPLEX,1213920000,1218758400,"({'starting_time': 1213920000, 'ending_time': 1218758400},)",0.5140388881367229
757,HELLS HALF COMPLEX,1213920000,1217203200,"({'starting_time': 1213920000, 'ending_time': 1217203200},)",0.07886980701736114
787,POPCORN,1214006400,1214092800,"({'starting_time': 1214006400, 'ending_time': 1214092800},)",0.015621908164009206
788,WAGERS LIGHTNING,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.015621908164009206
789,NORTH MOUNTAIN,1214006400,1215043200,"({'starting_time': 1214006400, 'ending_time': 1215043200},)",0.015043897561940866
790,IGO 17,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.012497526531207365
791,OLIVER,1214006400,1214438400,"({'starting_time': 1214006400, 'ending_time': 1214438400},)",0.011456065986940085
792,WHITMORE RD/OLD CROW C2,1214006400,1216080000,"({'starting_time': 1214006400, 'ending_time': 1216080000},)",0.01069579978962497
793,LEWISTON 8,1214006400,1216771200,"({'starting_time': 1214006400, 'ending_time': 1216771200},)",0.006826773867672023
794,FLEA VALLEY,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.00649871379622783
795,FLEA VALLEY #2,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.00649871379622783
796,IGO 15,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.006248763265603682
797,EO2A,1214006400,1215302400,"({'starting_time': 1214006400, 'ending_time': 1215302400},)",0.006248763265603682
799,PARADISE,1214006400,1217548800,"({'starting_time': 1214006400, 'ending_time': 1217548800},)",0.005603057728157969
800,LYNCH,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.004165842177069122
801,HUMMINGBIRD,1214006400,1214265600,"({'starting_time': 1214006400, 'ending_time': 1214265600},)",0.0039054770410023015
802,BREAKNECK,1214006400,1215561600,"({'starting_time': 1214006400, 'ending_time': 1215561600},)",0.0037232214457555276
803,IGO 13,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.003124381632801841
804,SILVER KNOB,1214006400,1214956800,"({'starting_time': 1214006400, 'ending_time': 1214956800},)",0.003124381632801841
806,SHAMROCK EAST LIGHTNING,1214006400,1215820800,"({'starting_time': 1214006400, 'ending_time': 1215820800},)",0.0024422249763067726
807,BRUSHY 1  LIGHTNING,1214006400,1215561600,"({'starting_time': 1214006400, 'ending_time': 1215561600},)",0.0020360553640425333
808,COLEMAN FISH HATCHERY R3,1214006400,1214956800,"({'starting_time': 1214006400, 'ending_time': 1214956800},)",0.002020433455878524
809,OSO LIGHTNING,1214006400,1215907200,"({'starting_time': 1214006400, 'ending_time': 1215907200},)",0.001942323915058478
810,BRUSHY 3 LIGHTNING,1214006400,1215907200,"({'starting_time': 1214006400, 'ending_time': 1215907200},)",0.0017027879898770036
798,STEIN,1214006400,1215388800,"({'starting_time': 1214006400, 'ending_time': 1215388800},)",0.00597798352409419
786,(MERGED WITH YOLLA BOLLY COMPLEX),1214006400,1214697600,"({'starting_time': 1214006400, 'ending_time': 1214697600},)",0.015621908164009206
805,DONKEY MINE RD/OAK RU,1214006400,1214956800,"({'starting_time': 1214006400, 'ending_time': 1214956800},)",0.002900467615784376
784,SQUAW 1 LIGHTNING 2,1214006400,1215907200,"({'starting_time': 1214006400, 'ending_time': 1215907200},)",0.015621908164009206
785,DAUGHERTY/GATE LIGHTNING,1214006400,1215907200,"({'starting_time': 1214006400, 'ending_time': 1215907200},)",0.015621908164009206
762,SISKIYOU / BLUE 2 COMPLEX,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.4279673814557535
763,CANYON COMPLEX,1214006400,1222732800,"({'starting_time': 1214006400, 'ending_time': 1222732800},)",0.24828419375331964
764,LAKEHEAD,1214006400,1219449600,"({'starting_time': 1214006400, 'ending_time': 1219449600},)",0.14547120882325373
765,AMERICAN RIVER COMPLEX,1214006400,1217376000,"({'starting_time': 1214006400, 'ending_time': 1217376000},)",0.10696320519897104
766,CUB COMPLEX,1214006400,1216512000,"({'starting_time': 1214006400, 'ending_time': 1216512000},)",0.10267759505931118
767,PLATINA 4,1214006400,1215129600,"({'starting_time': 1214006400, 'ending_time': 1215129600},)",0.0675907893229465
768,FREY,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.05207302721336402
769,SODA COMPLEX,1214006400,1217030400,"({'starting_time': 1214006400, 'ending_time': 1217030400},)",0.044949437090575826
770,PETERSON COMPLEX,1214006400,1214956800,"({'starting_time': 1214006400, 'ending_time': 1214956800},)",0.04083566794072006
771,RED MOUNTAIN 1,1214006400,1217548800,"({'starting_time': 1214006400, 'ending_time': 1217548800},)",0.03913287995084306
761,BASIN COMPLEX,1214006400,1217116800,"({'starting_time': 1214006400, 'ending_time': 1217116800},)",0.8478426144825504
773,MOON,1214006400,1218240000,"({'starting_time': 1214006400, 'ending_time': 1218240000},)",0.03140003540965851
774,IGO 16,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.02499505306241473
775,MALLO B,1214006400,1216252800,"({'starting_time': 1214006400, 'ending_time': 1216252800},)",0.023255813953488372
776,YUBA RIVER COMPLEX,1214006400,1216080000,"({'starting_time': 1214006400, 'ending_time': 1216080000},)",0.022151865776565055
777,IGO 6,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.021870671429612888
778,IGO 18,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.021870671429612888
779,WILD,1214006400,1214438400,"({'starting_time': 1214006400, 'ending_time': 1214438400},)",0.021870671429612888
780,STA 57 ONO CDF IGO 2,1214006400,1216857600,"({'starting_time': 1214006400, 'ending_time': 1216857600},)",0.02082921088534561
781,BROWN COMPLEX,1214006400,1214265600,"({'starting_time': 1214006400, 'ending_time': 1214265600},)",0.020152261531571878
782,WEST BRANCH,1214006400,1214006400,"({'starting_time': 1214006400, 'ending_time': 1214006400},)",0.016694612524604507
783,JACK SMITH LIGHTNING,1214006400,1215907200,"({'starting_time': 1214006400, 'ending_time': 1215907200},)",0.015621908164009206
772,WHISKEYTOWN COMPLEX,1214006400,1216425600,"({'starting_time': 1214006400, 'ending_time': 1216425600},)",0.0334308834709797
819,QUARRY,1214092800,1214697600,"({'starting_time': 1214092800, 'ending_time': 1214697600},)",0.0015621908164009206
818,ANTELOPE,1214092800,1214438400,"({'starting_time': 1214092800, 'ending_time': 1214438400},)",0.003124381632801841
816,VENTURE,1214092800,1215129600,"({'starting_time': 1214092800, 'ending_time': 1215129600},)",0.009956362803195201
815,MILL COMPLEX,1214092800,1214697600,"({'starting_time': 1214092800, 'ending_time': 1214697600},)",0.010935335714806444
817,CLIFF RIDGE LIGHTNING,1214092800,1215820800,"({'starting_time': 1214092800, 'ending_time': 1215820800},)",0.0052073027213364025
813,ORR SPRINGS RD UKV 2,1214092800,1215648000,"({'starting_time': 1214092800, 'ending_time': 1215648000},)",0.015621908164009206
812,WALKER,1214092800,1214697600,"({'starting_time': 1214092800, 'ending_time': 1214697600},)",0.07810954082004604
811,BEAR WALLOW COMPLEX,1214092800,1222732800,"({'starting_time': 1214092800, 'ending_time': 1222732800},)",1.0
814,POPCORN,1214092800,1215475200,"({'starting_time': 1214092800, 'ending_time': 1215475200},)",0.015621908164009206
820,CORRAL,1214179200,1215388800,"({'starting_time': 1214179200, 'ending_time': 1215388800},)",0.06509128401670503
821,OLIVER,1214179200,1215302400,"({'starting_time': 1214179200, 'ending_time': 1215302400},)",0.014523167289807225
822,MILL CREEK,1214265600,1214870400,"({'starting_time': 1214265600, 'ending_time': 1214870400},)",0.07071517095574834
823,JUAN CREEK LIGHTNING,1214524800,1216080000,"({'starting_time': 1214524800, 'ending_time': 1216080000},)",0.002343286224601381
824,PIUTE,1214611200,1216944000,"({'starting_time': 1214611200, 'ending_time': 1216944000},)",0.19280559056020163
825,HARDY,1214784000,1214784000,"({'starting_time': 1214784000, 'ending_time': 1214784000},)",0.02906195648777846
826,GAP,1214870400,1217203200,"({'starting_time': 1214870400, 'ending_time': 1217203200},)",0.04917255959757964
827,WIGGLE,1214870400,1214956800,"({'starting_time': 1214870400, 'ending_time': 1214956800},)",0.002343286224601381
828,DIXIE,1214956800,1215129600,"({'starting_time': 1214956800, 'ending_time': 1215129600},)",0.0018225559524677408
829,ORR SPRINGS RD ORR 3,1215043200,1215043200,"({'starting_time': 1215043200, 'ending_time': 1215043200},)",0.015621908164009206
841,BURGER CK LIGHTNING,1215129600,1215820800,"({'starting_time': 1215129600, 'ending_time': 1215820800},)",0.0027494558368656202
840,CASOOSE CREEK LIGHTNING,1215129600,1215129600,"({'starting_time': 1215129600, 'ending_time': 1215129600},)",0.002864016496735021
839,TRAVIS 3 LIGHTNING,1215129600,1215129600,"({'starting_time': 1215129600, 'ending_time': 1215129600},)",0.0039054770410023015
838,JAMESON LIGHTNING,1215129600,1215907200,"({'starting_time': 1215129600, 'ending_time': 1215907200},)",0.004816755017236172
842,BRUSHY LIGHTNING,1215129600,1216080000,"({'starting_time': 1215129600, 'ending_time': 1216080000},)",0.0020360553640425333
837,HORSE LIGHTNING,1215129600,1215475200,"({'starting_time': 1215129600, 'ending_time': 1215475200},)",0.0052073027213364025
834,JACK SMITH LIGHTNING,1215129600,1216080000,"({'starting_time': 1215129600, 'ending_time': 1216080000},)",0.010414605442672805
835,LOW GAP 1 LIGHTNING,1215129600,1216080000,"({'starting_time': 1215129600, 'ending_time': 1216080000},)",0.008852414626271884
833,BUTCH LIGHTNING,1215129600,1215129600,"({'starting_time': 1215129600, 'ending_time': 1215129600},)",0.014580447619741926
832,ALBION LIGHTNING,1215129600,1215475200,"({'starting_time': 1215129600, 'ending_time': 1215475200},)",0.015621908164009206
831,ORR SERIES LIGHTNING,1215129600,1215907200,"({'starting_time': 1215129600, 'ending_time': 1215907200},)",0.015621908164009206
830,MONTGOMERY FLAT LIGHTNING,1215129600,1216080000,"({'starting_time': 1215129600, 'ending_time': 1216080000},)",0.015621908164009206
836,LOST PIPE LIGHTNING,1215129600,1215648000,"({'starting_time': 1215129600, 'ending_time': 1215648000},)",0.006248763265603682
843,TRAVIS 1 LIGHTNING,1215216000,1215216000,"({'starting_time': 1215216000, 'ending_time': 1215216000},)",0.0033847467688686616
844,ALDER CREEK BEACH,1215388800,1215388800,"({'starting_time': 1215388800, 'ending_time': 1215388800},)",0.0052073027213364025
845,DINO IC,1215648000,1215734400,"({'starting_time': 1215648000, 'ending_time': 1215734400},)",0.004165842177069122
846,TEHIPITE,1216425600,1226361600,"({'starting_time': 1216425600, 'ending_time': 1226361600},)",0.060383882356616916
847,HWY 152 E/ROMERO VI 113,1216598400,1216684800,"({'starting_time': 1216598400, 'ending_time': 1216684800},)",0.0036451119049354815
848,"PANTHER (transferred to the
Klamath Theater)",1216857600,1222732800,"({'starting_time': 1216857600, 'ending_time': 1222732800},)",0.3767171080723607
849,RICH,1217289600,1218326400,"({'starting_time': 1217289600, 'ending_time': 1218326400},)",0.03182703423280809
850,CRAIG,1217721600,1218412800,"({'starting_time': 1217721600, 'ending_time': 1218412800},)",0.010419812745394141
851,SHERWIN,1217721600,1218153600,"({'starting_time': 1217721600, 'ending_time': 1218153600},)",0.0015621908164009206
852,TURKEY,1218067200,1218153600,"({'starting_time': 1218067200, 'ending_time': 1218153600},)",0.002082921088534561
853,CAMP ( BELDON & PIT),1218585600,1218585600,"({'starting_time': 1218585600, 'ending_time': 1218585600},)",0.24811235276351556
854,EMPIRE,1218585600,1217721600,"({'starting_time': 1218585600, 'ending_time': 1217721600},)",0.010414605442672805
855,RIM,1218585600,1218585600,"({'starting_time': 1218585600, 'ending_time': 1218585600},)",0.0085972567929264
856,SMOKEY,1218585600,1218585600,"({'starting_time': 1218585600, 'ending_time': 1218585600},)",0.006894468803049397
858,RODEO 2,1218672000,1218758400,"({'starting_time': 1218672000, 'ending_time': 1218758400},)",0.0026036513606682013
859,RODEO,1218672000,1218672000,"({'starting_time': 1218672000, 'ending_time': 1218672000},)",0.0026036513606682013
857,ELK,1218672000,1218758400,"({'starting_time': 1218672000, 'ending_time': 1218758400},)",0.003124381632801841
860,JACK,1218931200,1219363200,"({'starting_time': 1218931200, 'ending_time': 1219363200},)",0.03593038877722118
861,SLINKARD,1218931200,1219276800,"({'starting_time': 1218931200, 'ending_time': 1219276800},)",0.0019475312177798143
862,AVENAL,1219104000,1219190400,"({'starting_time': 1219104000, 'ending_time': 1219190400},)",0.0049261083743842365
863,GLADDING,1220227200,1220400000,"({'starting_time': 1220227200, 'ending_time': 1220400000},)",0.0052073027213364025
864,GULCH,1220745600,1221091200,"({'starting_time': 1220745600, 'ending_time': 1221091200},)",0.014825190847644738
865,ELMORE,1220745600,1220918400,"({'starting_time': 1220745600, 'ending_time': 1220918400},)",0.001786104833418386
866,DEERHORN,1220832000,1221350400,"({'starting_time': 1220832000, 'ending_time': 1221350400},)",0.001983982336829169
867,HIDDEN,1221004800,1222732800,"({'starting_time': 1221004800, 'ending_time': 1222732800},)",0.019100386381861924
869,ROBLAR,1222300800,1222646400,"({'starting_time': 1222300800, 'ending_time': 1222646400},)",0.002082921088534561
868,CHALK,1222300800,1225238400,"({'starting_time': 1222300800, 'ending_time': 1225238400},)",0.08471760797342193
870,DOME ROCK,1222732800,1226707200,"({'starting_time': 1222732800, 'ending_time': 1226707200},)",0.004785511200908154
871,NOVEMBER,1223424000,1223510400,"({'starting_time': 1223424000, 'ending_time': 1223510400},)",0.007290223809870963
872,DEER,1223596800,1223942400,"({'starting_time': 1223596800, 'ending_time': 1223942400},)",0.0015621908164009206
873,MAREK,1223769600,1224115200,"({'starting_time': 1223769600, 'ending_time': 1224115200},)",0.025120028327726803
874,ANGEL,1223769600,1223942400,"({'starting_time': 1223769600, 'ending_time': 1223942400},)",0.0015778127245649298
875,SESNON,1223856000,1224288000,"({'starting_time': 1223856000, 'ending_time': 1224288000},)",0.07656297191180912
876,JULIETT,1223856000,1224201600,"({'starting_time': 1223856000, 'ending_time': 1224201600},)",0.020964600756100356
877,WAWONA NW,1223942400,1224374400,"({'starting_time': 1223942400, 'ending_time': 1224374400},)",0.002343286224601381
878,LACKERMAN,1224720000,1224720000,"({'starting_time': 1224720000, 'ending_time': 1224720000},)",0.006821566564950687
879,LONG,1224720000,1224720000,"({'starting_time': 1224720000, 'ending_time': 1224720000},)",0.002187067142961289
880,TEA INCIDENT,1226534400,1226880000,"({'starting_time': 1226534400, 'ending_time': 1226880000},)",0.01010216727939262
881,SAYRE,1226620800,1227225600,"({'starting_time': 1226620800, 'ending_time': 1227225600},)",0.05864464324769056
882,FREEWAY,1226707200,1227312000,"({'starting_time': 1226707200, 'ending_time': 1227312000},)",0.15780730897009967
