,label,start_unix,end_unix,times,intensity
1090,DILLON,1343952000,1344297600,"({'starting_time': 1343952000, 'ending_time': 1344297600},)",0.0011695003144411222
1091,PIUTE COMLEX,1344038400,1344643200,"({'starting_time': 1344038400, 'ending_time': 1344643200},)",0.006557292643548808
1092,RUSHMORE,1344038400,1344038400,"({'starting_time': 1344038400, 'ending_time': 1344038400},)",0.003677673944783403
1093,FORT COMPLEX,1344124800,1347235200,"({'starting_time': 1344124800, 'ending_time': 1347235200},)",0.08698802181596184
1094,LAKE COMPLEX,1344124800,1344470400,"({'starting_time': 1344124800, 'ending_time': 1344470400},)",0.006134360139898717
1095,BEAR,1344124800,1344729600,"({'starting_time': 1344124800, 'ending_time': 1344729600},)",0.003070857743894142
1096,BARRYPOINT (CA LAND),1344211200,1346112000,"({'starting_time': 1344211200, 'ending_time': 1346112000},)",0.14120061343601398
1097,INDIAN,1344384000,1344988800,"({'starting_time': 1344384000, 'ending_time': 1344988800},)",0.046243072181706514
1098,CHIHUAHUA 2,1344470400,1344729600,"({'starting_time': 1344470400, 'ending_time': 1344729600},)",0.007377413933235507
1099,JAWBONE COMPLEX,1344556800,1345593600,"({'starting_time': 1344556800, 'ending_time': 1345593600},)",0.004479406864746185
1100,SOUTH COMPLEX,1344556800,1350345600,"({'starting_time': 1344556800, 'ending_time': 1350345600},)",0.0016659862969868816
1101,RAMSEY,1344643200,1346371200,"({'starting_time': 1344643200, 'ending_time': 1346371200},)",0.00418151527521873
1102,RUSH,1344729600,1346371200,"({'starting_time': 1344729600, 'ending_time': 1346371200},)",1.0
1103,WALKER,1344729600,1344902400,"({'starting_time': 1344729600, 'ending_time': 1344902400},)",0.018388369723917018
1104,WYE,1344729600,1345248000,"({'starting_time': 1344729600, 'ending_time': 1345248000},)",0.010790295353994506
1106,MILL,1344816000,1345680000,"({'starting_time': 1344816000, 'ending_time': 1345680000},)",0.006035062943389565
1105,VALLECITO LIGHTNING COMPLEX,1344816000,1345420800,"({'starting_time': 1344816000, 'ending_time': 1345420800},)",0.08395761848546032
1107,BUCK,1344902400,1345248000,"({'starting_time': 1344902400, 'ending_time': 1345248000},)",0.009859843845964304
1108,NELSON (W-1),1345161600,1345507200,"({'starting_time': 1345161600, 'ending_time': 1345507200},)",0.013463964311852039
1109,BAGLEY,1345248000,1346457600,"({'starting_time': 1345248000, 'ending_time': 1346457600},)",0.16921345587342917
1110,NORTH PASS,1345248000,1346457600,"({'starting_time': 1345248000, 'ending_time': 1346457600},)",0.15439978522384162
1111,PONDEROSA,1345248000,1346544000,"({'starting_time': 1345248000, 'ending_time': 1346544000},)",0.10178330409582548
1112,BAGLEY COMPLEX,1345248000,1345593600,"({'starting_time': 1345248000, 'ending_time': 1345593600},)",0.003677673944783403
1113,VISTA,1345420800,1345507200,"({'starting_time': 1345420800, 'ending_time': 1345507200},)",0.0018388369723917016
1114,ANTELOPE,1345507200,1345852800,"({'starting_time': 1345507200, 'ending_time': 1345852800},)",0.0023904880641092124
1115,WILLIAMS,1346544000,1347321600,"({'starting_time': 1346544000, 'ending_time': 1347321600},)",0.015416809176532027
1116,SIXTEEN COMPLEX,1346716800,1347321600,"({'starting_time': 1346716800, 'ending_time': 1347321600},)",0.06987580495088466
1117,LIKELY,1346803200,1347580800,"({'starting_time': 1346803200, 'ending_time': 1347580800},)",0.036180956268779124
1118,STAFFORD,1346803200,1347494400,"({'starting_time': 1346803200, 'ending_time': 1347494400},)",0.01620750907466046
1119,SCOTTS,1346976000,1347580800,"({'starting_time': 1346976000, 'ending_time': 1347580800},)",0.016612053208586632
1120,WARD,1347321600,1347580800,"({'starting_time': 1347321600, 'ending_time': 1347580800},)",0.002022720669630872
1121,SHOCKEY,1348358400,1348704000,"({'starting_time': 1348358400, 'ending_time': 1348704000},)",0.009396456928921595
1122,RANGE,1348876800,1349049600,"({'starting_time': 1348876800, 'ending_time': 1349049600},)",0.0012908635546189746
1123,TWENTY NINE,1350518400,1350777600,"({'starting_time': 1350518400, 'ending_time': 1350777600},)",0.001103302183435021
1124,DEVORE,1352073600,1352160000,"({'starting_time': 1352073600, 'ending_time': 1352160000},)",0.0012320207715024402
