,label,start_unix,end_unix,times,intensity
531,ASSIST (TOPANGA),1127865600,1128643200,"({'starting_time': 1127865600, 'ending_time': 1128643200},)",0.34049295774647886
532,STATE FIRE (SAN TIMOTEO),1127865600,1127865600,"({'starting_time': 1127865600, 'ending_time': 1127865600},)",0.015492957746478873
533,ASSIST (THURMAN),1127952000,1127952000,"({'starting_time': 1127952000, 'ending_time': 1127952000},)",0.013169014084507042
534,BREWER,1128384000,1128384000,"({'starting_time': 1128384000, 'ending_time': 1128384000},)",0.005633802816901409
535,WOODHOUSE,1128470400,1128643200,"({'starting_time': 1128470400, 'ending_time': 1128643200},)",0.09154929577464789
536,RIVER,1128470400,1128470400,"({'starting_time': 1128470400, 'ending_time': 1128470400},)",0.08450704225352113
537,BORDER #50,1128470400,1128729600,"({'starting_time': 1128470400, 'ending_time': 1128729600},)",0.057788732394366195
538,RUMSEY SERIES #3,1128988800,1129075200,"({'starting_time': 1128988800, 'ending_time': 1129075200},)",0.00423943661971831
539,LOCAL LIGHTNING #1,1129507200,1129507200,"({'starting_time': 1129507200, 'ending_time': 1129507200},)",0.007042253521126761
540,ALPAUGH,1130457600,1130457600,"({'starting_time': 1130457600, 'ending_time': 1130457600},)",0.004647887323943662
541,BAGLEY,1131408000,1131408000,"({'starting_time': 1131408000, 'ending_time': 1131408000},)",0.006591549295774648
542,ASSIST #57 SCHOOL FI,1132272000,1132358400,"({'starting_time': 1132272000, 'ending_time': 1132358400},)",0.05480281690140845
